time,ax,ay,az,atotal
4.475,0.95,-9.03,-0.06,9.08
4.495,-0.02,-9.85,-1.65,9.99
4.515,-0.69,-10.68,-3.05,11.13
4.535,0.37,-10.71,-2.12,10.92
4.555,2.36,-10.64,-0.87,10.93
4.575,2.93,-8.32,-1.61,8.96
4.595,3.43,-4.13,-8.85,10.35
4.615,3.94,0.48,-6.07,7.25
4.635,-1.97,4.52,6.91,8.49
4.655,-0.69,16.72,6.01,17.78
4.676,-4.14,13.89,-3.16,14.83
4.695,1.68,11.11,-0.84,11.27
4.715,4.81,7.26,3.39,9.35
4.735,1.93,7.66,4.95,9.32
4.755,-1.77,8.77,2.22,9.22
4.775,0.93,5.94,-0.76,6.06
4.795,1.59,2.15,-1.16,2.92
4.815,-0.38,-0.78,-0.61,1.06
4.835,-0.27,-3.29,0.51,3.34
4.855,-0.33,-5.26,1.16,5.4
4.875,-0.29,-7.76,1.71,7.95
4.895,-0.46,-9.12,1.13,9.2
4.915,0.2,-9.78,-1.12,9.85
4.935,1.89,-10.01,-2.63,10.53
4.955,1.81,-10.06,-2.52,10.53
4.975,0.92,-9.55,-2.98,10.05
4.995,-0.02,-6.61,-4.84,8.2
5.015,-1.64,-2.22,-4.12,4.96
5.035,-4.86,3.26,-2.05,6.2
5.055,-7.33,11.82,3.15,14.26
5.075,0.68,16.8,1.41,16.87
5.095,1.14,13.51,0.35,13.57
5.115,-1.17,10.48,1.3,10.63
5.134,-3.52,8.23,4.09,9.84
5.154,-3.8,7.04,4.57,9.21
5.174,-2.66,4.56,3.14,6.14
5.194,-1.83,2.01,1.53,3.12
5.214,-0.59,0.17,0.42,0.74
5.234,0.21,-2.17,2.0,2.96
5.254,1.12,-4.92,2.73,5.74
5.274,1.72,-7.56,1.62,7.92
5.294,1.83,-10.13,-0.28,10.3
5.314,1.72,-11.94,-2.24,12.27
5.334,1.64,-12.37,-3.33,12.92
5.354,2.27,-11.85,-3.28,12.5
5.374,2.68,-10.75,-2.39,11.34
5.394,2.51,-9.31,-1.64,9.78
5.414,2.14,-5.76,-5.94,8.55
5.434,2.57,0.6,-9.3,9.67
5.454,-1.97,8.13,1.9,8.58
5.474,-5.86,17.6,8.16,20.26
5.494,-7.08,14.09,0.72,15.78
5.514,-0.77,10.72,-0.82,10.78
5.534,2.92,7.11,3.28,8.36
5.554,3.87,6.31,4.39,8.6
5.574,0.86,7.95,3.66,8.79
5.594,1.59,6.62,-0.05,6.81
5.614,4.29,2.77,-2.13,5.53
5.634,0.79,-0.8,-1.25,1.69
5.654,-1.84,-3.3,-0.4,3.8
5.674,-4.64,-5.76,0.76,7.44
5.694,-3.59,-7.96,1.04,8.79
5.713,-1.2,-9.53,0.19,9.61
5.734,0.46,-10.96,-1.86,11.13
5.754,1.68,-11.32,-3.59,11.99
5.773,2.56,-9.9,-3.24,10.73
5.793,1.43,-8.76,-2.6,9.25
5.813,0.44,-6.57,-4.62,8.05
5.833,1.41,-2.21,-5.16,5.79
5.853,-0.67,3.69,-3.31,5.0
5.873,-9.53,11.61,3.82,15.5
5.894,-9.33,15.2,2.3,17.98
5.914,-3.54,13.26,0.51,13.73
5.934,-2.18,10.73,1.46,11.04
5.953,0.03,8.46,3.34,9.1
5.973,-0.46,6.81,5.28,8.63
5.993,-2.31,5.06,3.74,6.7
6.013,-1.63,3.14,2.29,4.21
6.033,-0.77,0.29,0.59,1.01
6.053,0.08,-2.08,0.4,2.12
6.073,1.36,-4.45,1.58,4.91
6.093,1.79,-7.24,0.95,7.51
6.113,1.58,-9.09,-0.74,9.25
6.133,0.63,-10.81,-2.81,11.19
6.153,0.52,-11.75,-3.69,12.33
6.173,1.69,-12.42,-2.97,12.88
6.193,3.2,-10.99,-2.13,11.65
6.213,2.38,-9.46,-0.89,9.79
6.233,1.58,-6.86,-4.1,8.15
6.253,4.05,-1.79,-7.86,9.03
6.273,1.57,5.45,0.32,5.68
6.293,-6.4,14.4,5.04,16.54
6.313,-7.24,15.11,-1.0,16.79
6.333,0.69,16.69,-0.53,16.71
6.353,6.04,13.75,3.97,15.53
6.373,5.37,10.93,3.72,12.73
6.393,1.56,9.16,2.04,9.51
6.412,0.79,5.41,-0.1,5.47
6.432,0.8,1.59,-1.3,2.2
6.452,-0.15,-2.03,-1.31,2.42
6.472,-1.59,-4.95,-0.68,5.24
6.492,-3.48,-6.62,0.41,7.49
6.512,-4.02,-8.16,0.95,9.14
6.532,-2.55,-10.0,0.69,10.34
6.552,0.96,-11.31,-1.12,11.41
6.572,2.8,-11.38,-3.28,12.17
6.592,1.95,-11.06,-3.14,11.66
6.612,2.34,-10.54,-2.14,11.01
6.632,2.79,-8.59,-3.2,9.58
6.652,1.94,-4.01,-6.88,8.2
6.672,-0.09,1.36,-5.05,5.23
6.692,-5.43,6.94,3.59,9.51
6.713,-11.07,14.28,1.38,18.12
6.732,-1.36,13.75,0.93,13.84
6.752,-2.64,10.82,0.29,11.14
6.772,-2.47,9.38,3.04,10.16
6.792,0.06,8.21,5.71,10.0
6.812,-0.02,6.59,3.79,7.6
6.832,-0.85,4.73,1.89,5.17
6.852,-0.55,2.46,0.98,2.7
6.872,-0.23,0.35,1.16,1.24
6.892,0.24,-2.32,2.16,3.18
6.912,1.32,-5.44,1.51,5.8
6.932,2.16,-8.26,-0.06,8.54
6.952,2.09,-10.28,-1.25,10.56
6.972,0.86,-11.38,-2.23,11.63
6.991,0.65,-11.2,-2.54,11.5
7.011,0.45,-10.27,-2.07,10.49
7.031,0.99,-8.87,-1.64,9.07
7.052,2.25,-7.23,-2.53,7.98
7.071,6.11,-1.73,-6.17,8.86
7.091,5.32,4.55,-8.55,11.06
7.111,-5.99,10.45,3.36,12.51
7.132,-10.36,14.7,-0.59,17.99
7.152,-3.56,12.61,-0.08,13.1
7.172,2.47,10.81,2.58,11.39
7.191,3.04,8.99,4.96,10.71
7.211,0.29,6.83,2.01,7.13
7.231,1.23,5.78,-0.08,5.91
7.251,3.88,3.77,-0.27,5.42
7.271,3.53,1.08,-0.46,3.72
7.291,-0.8,-2.3,-0.54,2.49
7.311,-2.4,-4.92,-0.49,5.5
7.331,-3.73,-7.21,0.46,8.13
7.351,-2.83,-9.07,1.33,9.59
7.371,-0.27,-10.35,0.8,10.39
7.391,2.27,-11.18,-0.92,11.45
7.411,1.9,-10.43,-1.98,10.79
7.431,0.25,-10.03,-2.1,10.25
7.451,1.53,-8.7,-2.9,9.3
7.471,3.94,-6.16,-5.19,8.97
7.491,3.88,-1.19,-7.23,8.29
7.511,-0.12,3.28,-7.44,8.14
7.531,-15.71,13.15,6.6,21.52
7.551,-12.1,21.3,4.51,24.9
7.571,-0.84,13.9,1.2,13.98
7.591,2.3,10.07,-1.45,10.43
7.611,1.65,6.48,0.55,6.71
7.631,-1.62,4.86,4.81,7.03
7.651,-3.36,4.54,4.16,7.01
7.67,-3.15,2.73,2.93,5.1
7.691,-2.03,0.39,1.56,2.59
7.71,-0.28,-2.41,1.19,2.7
7.73,2.14,-5.1,1.58,5.75
7.75,2.37,-7.59,0.92,8.0
7.77,1.05,-9.46,-0.7,9.54
7.79,-0.08,-11.12,-2.5,11.4
7.81,-0.09,-12.44,-3.05,12.81
7.83,1.25,-12.23,-2.23,12.5
7.85,2.53,-11.2,-0.8,11.51
7.87,1.76,-9.67,-0.29,9.83
7.89,1.33,-7.7,-3.54,8.58
7.91,3.35,-1.73,-5.57,6.73
7.93,2.29,1.91,-3.26,4.42
7.95,6.85,11.91,4.63,14.5
7.971,-9.91,18.77,0.08,21.22
7.99,-4.43,16.99,2.72,17.77
8.01,3.37,9.75,2.9,10.72
8.026,3.74,7.34,0.67,8.26
8.046,2.36,9.4,2.66,10.05
8.066,1.15,8.56,1.1,8.7
8.086,2.07,4.87,-0.85,5.36
8.106,0.51,0.03,-1.04,1.16
8.126,-0.92,-3.09,-0.09,3.23
8.146,-1.79,-5.56,0.84,5.9
8.166,-2.31,-7.73,1.31,8.17
8.186,-2.27,-9.67,1.28,10.02
8.206,-0.36,-11.13,0.07,11.13
8.226,1.89,-11.41,-1.09,11.62
8.246,3.36,-10.56,-2.16,11.29
8.266,2.93,-10.1,-2.77,10.87
8.286,1.74,-9.2,-3.56,10.02
8.306,0.74,-4.37,-8.39,9.49
8.326,-2.36,1.02,-7.52,7.95
8.346,-14.13,11.03,4.39,18.46
8.366,-12.3,16.76,4.95,21.37
8.386,1.68,13.69,-2.07,13.95
8.406,1.69,10.63,-1.41,10.85
8.426,-0.9,7.96,1.42,8.13
8.446,-1.49,7.16,3.65,8.17
8.466,-1.9,6.27,4.19,7.78
8.486,-1.69,5.13,2.84,6.11
8.506,-0.93,2.68,1.58,3.25
8.526,0.21,-0.47,1.25,1.35
8.545,1.95,-3.42,1.85,4.35
8.565,1.88,-6.4,1.62,6.86
8.585,0.67,-8.56,0.71,8.62
8.605,0.33,-10.2,-0.58,10.23
8.625,-0.0,-11.89,-2.02,12.06
8.645,0.63,-12.5,-2.33,12.73
8.665,1.54,-11.76,-1.37,11.94
8.685,2.62,-10.3,-0.26,10.63
8.705,3.97,-8.42,-0.63,9.33
8.725,2.07,-5.16,-7.08,9.01
8.745,1.26,-1.41,-7.67,7.9
8.765,1.61,1.88,1.07,2.7
8.785,0.66,12.32,2.92,12.68
8.805,-9.38,19.24,-0.21,21.4
8.825,-1.59,15.18,4.49,15.91
8.845,4.88,10.26,1.45,11.46
8.865,5.92,8.01,1.16,10.03
8.885,1.2,9.55,2.4,9.92
8.905,0.59,8.58,0.21,8.6
8.925,2.63,4.89,-0.99,5.64
8.945,-0.09,0.3,-2.46,2.48
8.965,-2.12,-3.07,-0.81,3.81
8.985,-3.15,-5.71,1.05,6.6
9.005,-2.96,-8.03,2.34,8.87
9.025,-1.38,-9.97,2.05,10.27
9.045,0.65,-11.6,0.07,11.62
9.065,2.9,-12.28,-2.19,12.81
9.085,4.04,-12.32,-3.38,13.4
9.105,4.27,-10.82,-3.52,12.15
9.125,3.55,-8.81,-4.57,10.54
9.145,1.21,-3.76,-8.94,9.77
9.165,-2.39,1.7,-5.9,6.59
9.185,-7.56,6.58,3.17,10.51
9.204,-14.9,13.86,2.64,20.52
9.225,-1.58,14.22,-0.2,14.31
9.245,-0.74,10.05,-1.54,10.19
9.264,-0.97,7.57,1.65,7.8
9.284,0.23,7.07,5.26,8.82
9.304,-1.9,6.94,3.54,8.02
9.324,-2.39,6.43,1.81,7.1
9.344,-1.57,4.11,0.95,4.5
9.364,-0.48,1.71,1.36,2.24
9.384,0.32,-0.75,2.05,2.2
9.404,1.57,-3.15,1.94,4.01
9.424,1.88,-5.58,1.03,5.97
9.444,1.52,-7.82,-0.3,7.98
9.464,0.96,-9.66,-1.26,9.79
9.484,0.2,-11.26,-2.23,11.48
9.504,0.79,-11.44,-2.66,11.77
9.524,1.3,-10.82,-1.13,10.95
9.544,2.39,-9.78,0.43,10.08
9.564,2.45,-8.92,-0.6,9.27
9.584,2.35,-6.83,-3.71,8.12
9.604,3.18,-2.2,-9.19,9.97
9.624,-0.83,3.83,-3.29,5.11
9.644,-2.96,15.51,6.15,16.94
9.664,-9.63,21.71,2.02,23.84
9.684,1.89,16.61,3.08,17.0
9.704,5.37,10.92,1.08,12.21
9.724,4.66,8.37,2.11,9.81
9.744,1.24,8.58,1.81,8.86
9.763,1.65,6.23,0.1,6.44
9.783,2.29,1.84,-1.99,3.55
9.804,-0.23,-3.14,-2.2,3.84
9.824,-2.1,-6.26,-0.88,6.66
9.843,-3.68,-8.1,1.42,9.01
9.864,-3.15,-9.43,3.45,10.52
9.883,-0.81,-10.5,2.9,10.92
9.904,1.16,-10.97,0.1,11.03
9.924,2.53,-10.61,-2.52,11.2
9.943,2.94,-10.3,-3.35,11.22
9.963,2.49,-9.45,-3.18,10.28
9.983,2.37,-7.54,-4.53,9.11
10.003,1.78,-2.36,-7.53,8.09
10.023,-0.86,1.68,-6.54,6.81
10.043,-6.97,5.84,-0.26,9.1
10.063,-11.9,16.09,3.84,20.38
10.084,-3.86,18.44,1.91,18.94
10.103,-2.26,11.66,0.51,11.89
10.123,-0.03,9.98,1.43,10.09
10.143,1.85,6.42,3.63,7.6
10.163,-1.53,4.47,3.18,5.7
10.183,-3.64,3.92,1.45,5.55
10.203,-3.05,2.5,1.39,4.18
10.224,-1.1,-0.21,1.99,2.28
10.243,2.92,-2.88,2.01,4.57
10.263,4.68,-5.75,1.44,7.55
10.283,4.01,-8.57,0.41,9.47
10.303,2.35,-10.62,-0.29,10.89
10.323,0.9,-12.26,-1.43,12.37
10.343,2.43,-12.38,-1.92,12.76
10.363,4.26,-11.53,-1.87,12.44
10.383,2.61,-10.4,-1.16,10.79
10.403,-0.82,-10.52,-1.35,10.64
10.423,0.78,-6.32,-7.13,9.56
10.443,4.3,1.2,-7.78,8.97
10.463,-3.58,7.61,1.09,8.48
10.483,-10.04,20.03,7.39,23.59
10.503,-4.33,16.04,-1.27,16.66
10.523,2.27,11.65,-0.56,11.89
10.542,4.46,7.63,1.75,9.01
10.562,3.93,10.07,4.37,11.66
10.583,0.38,11.52,2.62,11.82
10.602,2.05,8.25,-1.09,8.57
10.622,3.54,2.3,-3.71,5.62
10.642,0.95,-1.97,-2.7,3.47
10.662,-1.92,-3.99,-0.42,4.45
10.682,-4.31,-6.37,1.68,7.87
10.702,-3.71,-8.44,3.67,9.92
10.722,-0.97,-9.98,2.5,10.33
10.742,1.53,-10.83,-0.96,10.98
10.762,3.22,-11.3,-3.68,12.31
10.782,5.23,-11.13,-4.42,13.07
10.802,5.21,-11.07,-3.97,12.86
10.822,1.15,-10.22,-3.58,10.89
10.842,-1.65,-6.3,-4.87,8.13
10.862,-1.99,-0.02,-2.46,3.17
10.882,-5.49,6.44,1.47,8.59
10.902,-13.44,13.84,0.06,19.29
10.922,-0.42,13.84,-0.59,13.86
10.942,-1.09,12.62,-1.52,12.76
10.962,-4.88,10.41,1.4,11.58
10.982,-2.54,8.13,3.24,9.11
11.002,-0.79,7.18,3.95,8.23
11.022,-2.42,6.96,3.59,8.2
11.042,-1.78,5.15,1.8,5.74
11.062,0.21,2.06,0.97,2.29
11.082,0.32,-1.46,1.12,1.87
11.102,1.16,-4.69,1.58,5.08
11.122,2.54,-7.05,1.28,7.6
11.141,2.53,-8.74,0.29,9.1
11.162,2.07,-9.91,-0.72,10.15
11.181,0.21,-10.8,-2.07,11.0
11.201,1.02,-10.98,-2.07,11.22
11.221,1.85,-10.84,-0.42,11.01
11.241,1.29,-9.7,0.68,9.81
11.261,1.5,-7.89,-0.5,8.04
11.281,1.69,-3.64,-7.14,8.19
11.302,3.57,1.77,-8.05,8.98
11.321,-1.31,4.97,0.76,5.19
11.341,-5.78,12.96,5.6,15.25
11.362,-10.07,15.4,-1.24,18.44
11.381,-0.35,13.84,1.89,13.98
11.401,5.52,11.13,0.87,12.45
11.421,5.75,8.54,0.19,10.3
11.441,2.09,7.01,-0.96,7.38
11.461,1.45,5.4,-0.23,5.6
11.481,1.46,3.01,0.17,3.35
11.501,-0.12,0.56,-0.94,1.1
11.521,-1.71,-2.25,-0.45,2.86
11.541,-2.38,-4.77,0.8,5.39
11.561,-1.93,-7.52,2.46,8.14
11.581,0.6,-9.93,1.97,10.14
11.601,2.2,-11.22,0.0,11.43
11.621,2.45,-11.69,-1.77,12.08
11.641,2.2,-12.06,-2.63,12.54
11.661,1.85,-11.96,-2.84,12.43
11.681,1.75,-11.14,-3.34,11.76
11.701,1.88,-6.53,-6.21,9.21
11.721,-0.5,0.23,-7.99,8.01
11.741,-6.53,4.75,-2.59,8.48
11.761,-19.51,14.44,6.71,25.18
11.781,-2.52,18.55,3.48,19.05
11.801,0.89,13.41,-2.2,13.61
11.82,2.08,9.25,-0.77,9.51
11.841,2.94,7.93,2.74,8.89
11.86,-0.96,7.28,5.05,8.92
11.88,-4.0,6.01,4.65,8.59
11.9,-2.06,3.08,2.2,4.31
11.92,0.45,0.51,0.9,1.13
11.94,1.5,-1.7,0.89,2.44
11.96,2.02,-4.31,1.26,4.92
11.98,2.34,-7.0,1.46,7.53
12.0,2.41,-8.85,0.47,9.18
12.02,1.97,-9.96,-1.72,10.3
12.04,1.0,-10.77,-3.33,11.32
12.06,1.59,-10.93,-3.18,11.49
12.08,2.51,-10.6,-1.37,10.97
