time,ax,ay,az,atotal
5.368,-5.97,12.81,6.77,15.67
5.388,-1.3,11.64,7.59,13.96
5.408,1.25,9.66,0.96,9.78
5.428,-0.22,6.99,-2.21,7.33
5.448,-0.92,4.54,1.28,4.81
5.468,-0.96,2.04,3.38,4.06
5.488,-0.96,-0.36,1.97,2.22
5.508,-1.2,-2.86,-0.07,3.1
5.527,-0.73,-5.55,-1.1,5.7
5.547,0.25,-8.38,-1.1,8.45
5.567,1.49,-11.08,-1.86,11.34
5.587,1.79,-12.94,-3.52,13.53
5.607,0.61,-12.75,-4.02,13.39
5.627,-0.26,-11.53,-3.22,11.98
5.647,-1.65,-10.13,-1.52,10.38
5.667,-1.9,-8.4,-0.15,8.61
5.687,0.31,-3.14,-3.64,4.82
5.707,0.31,10.17,-1.14,10.24
5.727,3.04,22.84,-5.63,23.72
5.747,1.45,11.72,-2.16,12.0
5.767,0.98,14.23,6.77,15.79
5.787,1.29,10.51,9.61,14.3
5.807,0.91,7.35,3.65,8.25
5.827,1.08,5.46,-0.63,5.6
5.847,0.4,3.84,-0.91,3.96
5.867,0.35,0.92,-0.37,1.05
5.887,0.54,-2.44,0.91,2.65
5.907,0.35,-5.07,0.7,5.13
5.927,0.29,-7.76,-0.39,7.78
5.947,-0.14,-10.51,-2.29,10.76
5.967,-0.58,-12.05,-3.99,12.71
5.987,-0.32,-12.2,-4.22,12.91
6.007,-0.67,-11.58,-3.41,12.09
6.027,-0.73,-10.69,-2.62,11.03
6.047,0.78,-9.44,-1.47,9.58
6.067,1.26,-5.85,-3.57,6.96
6.087,1.47,2.25,-0.04,2.69
6.107,-1.71,22.23,-4.36,22.72
6.127,-2.91,14.64,-2.06,15.07
6.147,-4.85,12.49,6.82,15.03
6.167,-3.32,11.65,11.01,16.37
6.187,2.03,10.18,3.07,10.82
6.206,2.18,6.87,-2.83,7.74
6.226,0.86,4.5,-0.38,4.6
6.246,-0.94,2.47,3.31,4.23
6.266,-1.99,0.16,2.61,3.28
6.286,-2.19,-2.27,0.33,3.17
6.306,-1.69,-4.64,-1.27,5.1
6.326,0.12,-7.28,-1.12,7.37
6.346,1.78,-10.13,-1.05,10.33
6.366,2.53,-12.42,-2.7,12.96
6.386,1.36,-12.66,-3.33,13.16
6.406,0.29,-11.76,-2.74,12.08
6.426,-1.02,-10.35,-1.19,10.47
6.446,-1.48,-7.7,-2.08,8.11
6.466,-3.92,-0.8,-1.12,4.15
6.486,-4.13,13.69,-3.67,14.76
6.506,4.42,18.44,-3.95,19.37
6.526,4.86,13.26,2.91,14.42
6.546,3.11,11.47,9.27,15.07
6.566,0.11,10.41,5.51,11.78
6.586,-1.06,7.68,-0.21,7.75
6.606,-0.49,5.15,0.12,5.17
