time,ax,ay,az,atotal
7.828,-0.83,-4.56,-1.47,4.87
7.848,-0.09,-7.38,-2.11,7.68
7.868,-1.16,-9.31,-2.97,9.84
7.888,-3.19,-11.77,-3.94,12.81
7.908,-4.52,-13.88,-3.63,15.04
7.928,-3.53,-15.91,-4.56,16.92
7.948,0.02,-17.11,-4.07,17.59
7.968,1.07,-14.14,-3.58,14.63
7.988,0.75,-11.2,-2.48,11.49
8.006,0.25,-9.41,-2.7,9.79
8.026,0.85,-8.08,-2.72,8.57
8.046,2.12,0.31,-2.4,3.22
8.067,4.72,51.28,0.78,51.5
8.086,-9.21,30.45,0.18,31.82
8.106,-7.13,16.05,9.55,19.99
8.126,-4.89,16.32,5.53,17.91
8.146,-0.64,11.9,1.65,12.03
8.166,0.37,4.17,1.12,4.33
8.186,0.55,-1.85,-0.77,2.08
8.206,-0.98,-6.41,-1.4,6.64
8.226,-1.86,-9.35,-2.51,9.86
8.246,-1.22,-10.29,-6.96,12.48
8.266,-0.2,-10.22,-9.09,13.67
8.286,0.92,-10.39,-8.68,13.57
8.306,5.87,-14.46,-2.9,15.88
8.326,2.38,-17.32,-3.35,17.8
8.346,-0.8,-17.43,-2.27,17.59
8.366,-2.26,-12.5,-2.36,12.92
8.386,-2.02,-9.37,-4.01,10.39
8.406,-2.78,-7.93,-5.46,10.02
8.426,-3.22,-6.24,-5.51,8.93
8.446,0.97,8.49,-3.76,9.33
8.466,-1.93,54.72,-2.83,54.83
8.486,-3.49,21.07,4.81,21.89
8.506,12.21,18.98,13.08,26.08
8.526,11.64,18.73,3.95,22.4
8.546,3.95,11.96,-1.29,12.66
8.566,-0.6,5.29,0.43,5.34
8.586,-2.54,-0.12,-0.11,2.54
8.606,-2.38,-4.0,-1.17,4.8
8.626,-0.15,-6.2,-2.71,6.77
8.646,0.96,-7.37,-2.77,7.93
8.665,-0.11,-9.22,-2.84,9.65
8.686,-2.59,-11.76,-3.3,12.49
8.705,-3.97,-14.56,-3.37,15.46
8.725,-1.55,-16.2,-3.69,16.69
8.745,1.14,-16.14,-3.43,16.54
8.765,0.34,-12.21,-3.23,12.64
8.785,-0.11,-9.87,-3.47,10.47
8.805,0.26,-8.17,-4.07,9.13
8.825,1.06,-5.52,-3.42,6.58
8.845,-1.01,10.65,-3.64,11.3
8.866,-1.76,56.65,-6.48,57.04
8.886,-6.1,21.28,7.11,23.25
8.906,-7.03,18.5,11.2,22.74
8.926,-1.6,17.23,6.81,18.6
8.945,-1.35,9.07,-0.47,9.18
8.965,-1.03,2.37,-1.8,3.14
8.985,-1.49,-3.46,-1.68,4.12
9.005,-2.95,-8.27,-1.58,8.92
9.025,-2.35,-10.13,-4.02,11.15
9.045,0.57,-11.65,-7.09,13.65
9.065,4.34,-12.67,-5.58,14.51
9.085,5.88,-13.69,-4.39,15.53
9.105,3.75,-15.58,-5.55,16.95
9.125,0.2,-15.54,-5.13,16.36
9.145,-1.59,-12.96,-3.97,13.65
9.165,-2.07,-10.05,-3.9,10.98
9.185,-1.69,-7.75,-5.01,9.39
9.205,-0.41,-6.4,-5.33,8.34
9.225,0.37,-4.43,-2.54,5.12
9.245,1.57,9.05,0.67,9.21
9.265,-0.79,43.86,-2.16,43.92
9.285,-3.61,23.21,4.54,23.92
9.305,9.94,23.51,9.07,27.09
9.325,8.51,17.36,5.88,20.21
9.345,3.4,12.84,0.16,13.28
9.364,-0.35,5.39,1.98,5.75
9.384,-1.47,-0.74,0.07,1.64
9.405,-0.34,-4.51,-1.02,4.64
9.424,0.13,-7.38,-3.46,8.15
9.444,0.02,-8.98,-5.22,10.39
9.464,-1.65,-10.62,-5.62,12.13
9.484,-4.16,-11.7,-2.68,12.7
9.504,-4.34,-13.48,-3.2,14.52
9.524,-3.03,-15.34,-4.45,16.26
9.544,-0.3,-16.73,-3.83,17.16
9.564,-0.37,-13.7,-3.06,14.04
9.584,-0.34,-10.6,-3.39,11.13
9.604,1.05,-8.63,-4.39,9.74
9.624,2.47,-3.38,-5.31,6.76
9.644,5.14,26.39,-6.51,27.66
9.664,-2.96,46.38,8.66,47.28
9.685,-4.94,16.75,10.18,20.21
9.705,-6.09,19.57,7.08,21.68
9.724,-3.08,16.84,4.93,17.81
9.744,-1.38,8.6,1.83,8.9
9.764,0.1,1.98,-0.03,1.98
9.784,-0.53,-3.07,-1.27,3.36
9.804,-1.86,-6.96,-2.24,7.55
9.824,-2.22,-9.26,-4.25,10.43
9.844,-1.24,-10.07,-8.47,13.22
9.864,0.68,-10.07,-10.49,14.55
9.884,6.08,-13.32,-3.2,14.99
9.904,4.26,-16.73,-9.56,19.74
9.924,2.66,-18.34,-2.91,18.76
9.944,-1.07,-16.73,-2.08,16.89
9.964,-1.46,-11.77,-1.52,11.95
9.984,-2.46,-8.86,-4.11,10.07
10.004,-3.65,-7.02,-4.06,8.89
10.024,0.44,3.4,-2.44,4.21
10.044,-0.01,60.95,-2.02,60.99
10.064,-7.08,27.73,4.13,28.92
10.084,15.35,15.17,11.45,24.43
10.104,12.48,15.05,3.57,19.87
10.124,4.09,12.4,-1.1,13.1
10.143,-0.81,5.93,0.62,6.02
10.163,-2.49,0.22,0.51,2.55
10.183,-1.9,-4.15,-2.0,4.98
10.203,-1.13,-6.69,-3.79,7.77
10.223,-0.27,-8.1,-4.09,9.08
10.243,-0.68,-10.47,-4.66,11.48
10.263,-2.58,-12.2,-3.84,13.05
10.283,-2.88,-13.69,-4.23,14.62
10.303,-1.56,-15.05,-4.73,15.85
10.323,-0.06,-16.13,-4.36,16.71
10.343,0.62,-13.89,-4.05,14.49
10.363,0.33,-10.38,-3.98,11.12
10.383,0.64,-8.49,-3.0,9.03
10.403,0.7,-8.09,-2.42,8.47
10.423,2.93,-3.79,-1.67,5.07
10.443,5.5,49.29,-6.36,50.01
10.463,-7.33,43.41,-1.24,44.04
10.483,-5.35,14.57,6.55,16.85
10.503,-4.27,15.3,6.25,17.07
10.523,-0.33,11.19,1.73,11.32
10.543,0.94,3.9,1.11,4.16
10.563,1.15,-1.57,-0.25,1.96
10.583,-0.5,-6.1,-1.46,6.3
10.603,-1.66,-8.95,-2.1,9.34
10.623,-1.02,-9.97,-6.54,11.97
10.643,0.31,-9.8,-8.94,13.27
10.663,3.78,-11.48,-3.81,12.67
10.683,3.23,-15.13,-3.16,15.79
10.703,2.03,-16.33,-2.53,16.65
10.723,-1.82,-15.99,-4.12,16.62
10.743,-2.29,-12.67,-4.33,13.58
10.762,-2.25,-9.79,-5.04,11.24
10.782,-2.51,-8.77,-5.7,10.76
10.802,-2.3,-7.85,-4.56,9.36
10.822,-0.15,-5.63,-1.99,5.97
10.842,6.45,15.35,-2.56,16.85
10.863,-4.33,66.12,-3.34,66.35
10.883,-1.03,14.8,4.39,15.47
10.902,7.77,17.85,4.87,20.07
10.922,5.09,13.37,4.12,14.89
10.942,2.17,9.29,1.97,9.74
10.962,-1.91,3.42,2.27,4.53
10.982,-2.64,-0.92,1.48,3.16
11.002,-1.46,-4.6,-1.53,5.06
11.022,-1.2,-7.15,-5.97,9.39
11.042,-0.82,-8.33,-6.18,10.4
11.062,-2.09,-9.61,-1.74,9.98
11.082,-3.27,-12.58,-0.53,13.0
11.102,-1.95,-14.26,-3.22,14.75
11.122,0.14,-14.54,-4.41,15.2
11.142,1.81,-13.52,-6.0,14.9
11.162,3.19,-12.51,-6.06,14.26
11.182,3.51,-11.2,-4.76,12.66
11.202,2.68,-9.11,-3.97,10.29
11.222,1.57,-6.72,-3.56,7.76
11.242,0.37,10.58,-4.51,11.51
11.262,-6.01,66.59,-9.21,67.5
11.282,1.6,13.92,-1.64,14.11
11.302,-5.47,10.48,1.23,11.88
11.322,-7.57,16.93,2.84,18.76
11.342,-6.36,12.24,0.53,13.81
11.362,-2.64,6.17,1.25,6.83
11.382,0.2,3.72,1.56,4.04
11.402,1.58,1.91,-0.05,2.48
11.421,1.72,-0.83,-1.19,2.25
11.442,1.87,-3.26,-2.04,4.28
11.462,1.76,-5.66,-3.61,6.94
11.481,2.24,-7.3,-5.14,9.21
11.501,1.37,-8.44,-6.22,10.57
11.521,-0.89,-10.33,-4.95,11.49
11.541,-1.34,-11.28,-3.62,11.93
11.561,-2.71,-12.39,-4.08,13.32
11.581,-3.17,-12.86,-6.32,14.68
11.601,-3.09,-13.18,-7.34,15.4
11.621,-2.73,-13.23,-6.18,14.86
11.641,-1.27,-11.81,-2.95,12.24
11.661,-0.5,-7.79,-0.68,7.83
11.681,-1.67,-6.43,-1.86,6.89
11.701,-0.03,-3.03,-2.37,3.84
11.721,17.02,48.84,-14.01,53.59
11.741,-16.6,49.05,-2.75,51.86
11.761,-0.6,2.51,-1.25,2.86
11.781,4.85,2.06,1.51,5.48
11.801,4.98,2.99,5.25,7.83
11.821,3.07,2.56,2.16,4.54
11.841,2.25,0.72,-2.03,3.12
11.861,0.24,-0.36,-3.44,3.46
11.881,-1.58,-0.51,-1.46,2.21
11.901,-2.99,-0.99,0.6,3.21
11.921,-3.41,-1.74,0.37,3.84
11.941,-3.64,-3.2,-0.93,4.93
11.961,-4.17,-4.24,-1.98,6.27
11.981,-3.85,-4.97,-2.23,6.67
12.001,-3.24,-5.91,-2.54,7.21
12.02,0.1,-6.59,-1.93,6.86
12.041,2.12,-5.74,-1.3,6.26
12.061,2.62,-3.88,-0.42,4.7
12.08,1.88,-2.22,-0.22,2.91
12.101,1.43,1.0,0.32,1.78
12.12,-0.44,5.39,-1.07,5.51
12.14,-3.95,3.5,-5.85,7.88
12.16,-2.3,5.74,-5.78,8.47
12.18,-2.21,6.86,-5.71,9.2
12.2,-2.39,3.2,-6.16,7.34
12.22,-1.2,2.49,-3.82,4.72
12.24,-1.65,3.18,-1.48,3.88
12.26,-2.35,4.51,0.18,5.09
