time,ax,ay,az,atotal
10.804,0.04,-0.01,-0.01,0.04
10.824,0.05,0.01,-0.04,0.06
10.843,0.03,0.0,-0.1,0.1
10.863,0.01,0.01,-0.14,0.14
10.883,0.01,-0.01,-0.14,0.14
10.903,-0.04,-0.01,-0.06,0.07
10.923,-0.06,-0.04,-0.01,0.07
10.943,-0.05,-0.02,-0.04,0.07
10.963,-0.02,0.01,-0.09,0.09
10.983,-0.01,0.02,-0.12,0.12
11.003,-0.02,0.03,-0.13,0.13
11.023,-0.03,0.0,-0.1,0.11
11.043,-0.03,-0.01,-0.08,0.09
11.063,-0.02,-0.0,-0.06,0.06
11.083,0.01,0.02,-0.07,0.07
11.103,0.02,0.02,-0.09,0.1
11.123,0.02,0.01,-0.12,0.13
11.143,0.01,0.01,-0.1,0.1
11.163,-0.0,-0.03,-0.08,0.09
11.183,-0.01,-0.03,0.01,0.03
11.203,-0.0,-0.0,-0.03,0.03
11.223,-0.02,0.05,-0.13,0.14
11.243,-0.04,0.02,-0.09,0.1
11.263,-0.04,-0.04,-0.13,0.14
11.283,-0.02,-0.02,-0.13,0.13
11.303,0.02,-0.03,-0.11,0.11
11.323,0.01,-0.01,-0.18,0.18
11.343,0.01,-0.03,0.0,0.04
11.363,0.05,0.03,0.0,0.06
11.383,0.0,0.09,-0.06,0.11
11.403,-0.02,0.11,-0.12,0.16
11.423,-0.01,0.06,-0.12,0.14
11.443,-0.01,-0.04,-0.11,0.12
11.462,-0.03,-0.09,-0.04,0.1
11.483,-0.03,-0.06,0.04,0.08
11.503,0.0,-0.01,0.02,0.02
11.523,-0.01,-0.01,-0.05,0.05
11.542,-0.01,-0.03,-0.12,0.12
11.562,-0.04,-0.01,-0.09,0.1
11.582,-0.02,0.01,-0.14,0.14
11.602,-0.02,0.03,-0.15,0.15
11.622,-0.04,-0.02,-0.06,0.07
11.642,0.01,-0.03,-0.05,0.06
11.662,0.05,0.04,-0.07,0.1
11.682,0.05,0.08,-0.04,0.1
11.702,0.03,0.05,-0.03,0.07
11.722,-0.0,0.01,-0.08,0.08
11.742,-0.02,-0.04,-0.09,0.1
11.762,-0.02,-0.06,-0.06,0.09
11.782,-0.01,-0.06,-0.1,0.12
11.802,-0.0,-0.03,-0.14,0.15
11.822,-0.02,-0.03,-0.14,0.15
11.842,-0.03,-0.04,-0.05,0.07
11.862,-0.05,-0.03,-0.03,0.06
11.882,-0.03,0.03,-0.07,0.08
11.902,-0.01,0.07,-0.1,0.13
11.922,-0.0,0.04,-0.09,0.1
11.942,0.0,0.01,-0.07,0.07
11.962,0.01,-0.01,-0.06,0.06
11.982,0.02,-0.01,-0.08,0.08
12.002,0.04,-0.01,-0.07,0.08
12.022,0.03,-0.01,-0.08,0.09
12.042,0.01,-0.02,-0.06,0.07
12.062,0.0,-0.03,-0.06,0.07
12.082,0.01,-0.03,-0.1,0.11
12.102,0.0,-0.0,-0.12,0.12
12.121,-0.03,-0.02,-0.08,0.09
12.141,-0.07,-0.03,-0.04,0.09
12.161,-0.06,0.01,-0.05,0.07
12.181,-0.02,0.04,-0.08,0.08
12.201,0.01,0.05,-0.13,0.14
12.221,-0.01,0.02,-0.09,0.09
12.241,-0.04,-0.02,-0.08,0.09
12.261,-0.03,-0.02,-0.08,0.08
12.281,0.02,0.0,-0.17,0.17
12.301,0.02,-0.04,-0.18,0.19
12.321,0.04,-0.09,0.02,0.1
12.341,0.05,0.01,0.06,0.08
12.361,0.0,0.12,-0.03,0.12
12.381,-0.02,0.1,-0.13,0.17
12.401,-0.04,0.02,-0.18,0.18
12.421,-0.07,-0.08,-0.12,0.17
12.441,-0.08,-0.12,-0.04,0.15
12.461,-0.04,-0.08,0.02,0.09
12.481,0.01,-0.04,-0.07,0.08
12.501,0.01,0.01,-0.14,0.14
12.521,0.01,0.03,-0.12,0.13
12.541,0.01,0.03,-0.11,0.11
12.561,-0.0,0.05,-0.08,0.09
12.581,-0.01,0.06,-0.1,0.12
12.601,-0.01,0.04,-0.1,0.11
12.621,0.02,-0.01,-0.05,0.05
12.641,0.03,-0.03,-0.06,0.08
12.661,0.06,-0.02,-0.09,0.11
12.681,0.02,-0.01,-0.12,0.12
12.701,-0.04,-0.03,-0.1,0.11
12.721,-0.06,-0.04,-0.07,0.1
12.741,-0.04,-0.03,-0.08,0.09
12.761,-0.05,-0.01,-0.08,0.09
12.781,-0.03,-0.04,-0.07,0.09
12.8,-0.02,-0.02,-0.07,0.08
12.82,0.0,-0.0,-0.08,0.08
12.84,-0.0,0.02,-0.09,0.09
12.86,-0.0,0.04,-0.13,0.14
12.88,-0.0,0.04,-0.11,0.12
12.9,0.0,0.04,-0.1,0.11
12.92,0.02,0.02,-0.08,0.09
12.94,0.02,-0.03,-0.08,0.08
12.96,0.01,-0.04,-0.11,0.12
12.98,-0.0,-0.04,-0.08,0.09
13.0,0.01,-0.04,-0.05,0.07
