time,ax,ay,az,atotal
3.375,-0.05,-1.36,0.42,1.42
3.395,0.4,-1.84,0.25,1.9
3.415,-0.17,-1.92,0.17,1.94
3.435,-0.27,-0.63,0.21,0.72
3.455,-0.38,1.48,0.4,1.58
3.475,-0.82,1.54,0.37,1.78
3.495,-0.49,0.9,0.15,1.04
3.515,0.03,1.04,-0.07,1.04
3.535,0.62,0.84,-0.17,1.06
3.555,0.76,0.18,-0.56,0.96
3.575,0.81,-0.41,-0.88,1.26
3.595,0.62,-0.8,-1.14,1.53
3.615,0.25,-0.9,-0.62,1.12
3.635,-1.08,-1.01,-0.2,1.49
3.655,-1.01,-0.87,0.23,1.35
3.675,-0.12,-0.53,0.42,0.68
3.694,0.12,-0.05,-0.03,0.14
3.714,-0.38,0.67,-0.55,0.95
3.735,-0.03,1.46,-0.5,1.54
3.754,0.26,1.56,-0.16,1.59
3.774,-0.28,0.75,0.29,0.85
3.794,-0.57,-0.0,0.63,0.85
3.814,-0.19,0.02,0.46,0.5
3.834,-0.86,-0.5,0.15,1.01
3.854,-0.31,-1.39,-0.24,1.45
3.874,-0.22,-1.93,-0.92,2.15
3.894,0.1,-1.37,-0.86,1.63
3.914,-0.39,-0.29,-0.71,0.86
3.934,-0.54,0.35,0.04,0.64
3.954,-1.13,0.74,0.46,1.43
3.974,-0.75,0.74,0.54,1.18
3.994,-0.23,0.79,0.42,0.92
4.013,0.49,0.97,0.22,1.11
4.033,0.4,1.27,0.01,1.34
4.052,0.44,1.05,-0.21,1.16
4.073,0.5,0.39,-0.25,0.68
4.092,0.07,-0.24,-0.28,0.37
4.113,-0.26,-0.31,-0.08,0.42
4.132,-0.73,0.28,0.21,0.81
4.152,-1.11,0.42,0.21,1.21
4.172,-1.0,-0.38,0.22,1.09
4.192,-0.69,-0.9,-0.39,1.2
4.212,-0.51,-0.76,-0.18,0.94
4.232,-0.46,-0.2,-0.08,0.51
4.252,-0.12,0.19,-0.08,0.24
4.272,0.13,0.03,-0.34,0.36
4.292,0.37,-0.16,-0.32,0.51
4.312,0.85,0.23,-0.06,0.89
4.332,0.95,0.23,0.23,1.0
4.352,0.77,0.98,0.17,1.26
4.372,0.77,0.96,-0.01,1.24
4.392,0.51,0.31,-0.02,0.59
4.415,0.25,0.07,0.05,0.26
4.434,-0.28,0.46,0.16,0.56
4.454,-0.23,0.68,-0.14,0.73
4.474,-0.27,0.55,-0.31,0.68
4.494,-0.2,0.41,-0.16,0.48
4.514,-0.07,0.05,0.06,0.1
4.534,0.01,-0.22,-0.0,0.22
4.554,0.15,-0.18,-0.11,0.26
4.574,0.23,-0.28,-0.2,0.42
4.594,0.25,-0.43,-0.28,0.57
4.614,0.04,-0.64,-0.17,0.67
4.634,-0.28,-0.29,0.07,0.41
4.654,-0.38,-0.01,0.1,0.4
4.674,-0.37,0.21,-0.09,0.43
4.694,-0.46,0.41,-0.1,0.63
4.714,-0.37,0.29,-0.04,0.47
4.734,-0.31,-0.13,-0.09,0.35
4.754,0.06,0.0,-0.14,0.15
4.774,0.32,0.16,-0.16,0.39
4.794,0.16,0.27,-0.23,0.39
4.814,-0.07,0.02,-0.19,0.21
4.834,-0.02,-0.01,-0.1,0.1
4.854,0.15,0.03,0.14,0.21
4.874,0.02,0.13,0.03,0.14
4.894,0.07,0.13,-0.08,0.17
4.914,0.13,0.11,-0.15,0.22
4.934,0.02,0.12,-0.28,0.31
4.954,0.07,0.18,-0.18,0.26
4.974,0.05,0.2,-0.09,0.22
4.994,0.13,0.11,-0.0,0.17
5.014,0.05,0.04,-0.05,0.08
5.034,-0.0,-0.11,-0.02,0.12
5.053,-0.12,-0.19,-0.13,0.25
5.073,-0.2,-0.23,-0.12,0.32
5.093,-0.53,-0.19,-0.24,0.61
5.113,-0.31,-0.04,-0.03,0.32
5.133,-0.3,-0.03,0.02,0.3
5.153,-0.22,0.12,-0.07,0.26
5.173,-0.05,0.26,0.0,0.26
5.193,0.1,0.25,0.04,0.27
5.213,0.25,0.21,0.01,0.33
5.233,0.26,0.13,-0.02,0.29
5.253,0.34,0.12,-0.06,0.37
5.273,0.24,0.15,-0.08,0.29
5.294,0.13,0.17,-0.06,0.23
5.313,-0.1,0.15,-0.05,0.19
5.333,-0.16,0.03,-0.08,0.18
5.353,-0.31,-0.01,-0.22,0.38
5.373,-0.36,-0.05,-0.25,0.45
5.393,-0.51,0.07,-0.27,0.58
5.413,-0.59,0.11,0.13,0.62
5.433,-0.54,0.15,0.06,0.56
5.453,-0.21,0.27,-0.03,0.35
5.473,0.14,-0.15,-0.25,0.32
5.493,0.24,-0.06,-0.27,0.37
5.513,0.12,-0.01,-0.12,0.17
5.533,0.32,0.2,0.07,0.38
5.553,0.44,0.15,-0.01,0.46
5.573,0.32,0.05,0.0,0.33
5.593,0.03,-0.1,0.01,0.1
5.613,-0.02,-0.3,0.02,0.3
5.633,-0.17,-0.27,-0.07,0.32
5.653,-0.16,-0.18,-0.18,0.3
5.673,-0.21,-0.06,-0.17,0.28
5.693,-0.28,0.2,-0.09,0.35
5.713,-0.39,0.34,-0.01,0.51
5.732,-0.16,0.21,0.17,0.31
5.753,0.02,0.11,0.1,0.16
5.772,0.19,0.14,-0.06,0.25
5.792,0.23,0.11,-0.18,0.32
5.812,0.2,-0.02,-0.22,0.3
5.832,0.1,-0.06,-0.21,0.24
5.852,0.08,-0.1,-0.17,0.22
5.872,-0.02,-0.01,0.04,0.05
5.892,-0.04,0.06,0.01,0.07
5.912,-0.06,0.12,0.04,0.14
5.932,-0.05,0.04,-0.07,0.09
5.952,-0.01,-0.02,-0.2,0.2
5.972,0.15,-0.06,-0.16,0.23
5.992,-0.14,0.02,-0.16,0.22
6.012,-0.29,0.01,-0.06,0.29
6.032,-0.29,0.05,-0.1,0.31
6.052,-0.22,0.1,-0.17,0.29
6.072,-0.21,0.15,-0.09,0.28
6.092,-0.14,0.15,0.02,0.2
6.112,-0.04,0.03,0.02,0.05
6.132,0.08,-0.02,-0.13,0.15
6.152,0.06,-0.02,-0.16,0.17
6.172,0.08,-0.05,-0.09,0.13
6.192,0.14,-0.07,-0.07,0.17
6.212,0.15,-0.11,-0.16,0.25
6.232,0.15,-0.1,-0.17,0.25
6.252,0.14,-0.07,-0.15,0.22
6.272,0.16,-0.06,-0.16,0.23
6.292,0.12,0.02,-0.18,0.21
6.312,-0.01,0.09,-0.09,0.13
6.332,-0.08,0.09,0.03,0.13
6.352,-0.13,0.06,0.0,0.14
6.372,-0.16,0.03,-0.04,0.17
6.392,-0.21,0.03,-0.09,0.23
6.411,-0.25,0.05,-0.11,0.28
6.431,-0.21,0.02,-0.08,0.22
6.451,-0.18,0.09,-0.11,0.23
6.471,-0.2,0.14,-0.14,0.28
6.491,-0.09,0.09,0.05,0.13
6.511,-0.03,0.02,-0.02,0.04
6.531,0.01,0.02,-0.08,0.08
6.551,0.08,0.0,-0.13,0.15
6.571,-0.0,-0.04,-0.15,0.16
6.591,0.17,-0.15,0.01,0.23
6.611,0.09,-0.26,-0.0,0.27
6.631,0.05,-0.22,0.06,0.23
6.651,-0.12,-0.14,-0.0,0.19
6.671,-0.22,-0.06,0.02,0.23
6.691,-0.1,-0.03,-0.16,0.19
6.711,0.09,0.05,-0.22,0.24
6.731,0.12,0.23,-0.27,0.37
6.751,0.08,0.3,0.02,0.31
6.771,0.02,0.22,0.13,0.25
6.791,0.14,0.04,0.06,0.16
6.811,0.16,-0.06,-0.15,0.22
6.831,0.07,-0.01,-0.27,0.28
6.851,-0.21,-0.01,-0.15,0.26
6.871,-0.25,-0.05,-0.11,0.28
6.891,-0.15,-0.14,-0.15,0.25
6.911,-0.06,-0.22,-0.12,0.25
6.931,-0.05,-0.13,-0.2,0.24
6.951,-0.06,-0.0,-0.17,0.18
6.971,-0.07,0.06,-0.02,0.1
6.991,-0.1,0.11,0.02,0.15
7.011,-0.11,0.16,0.14,0.24
7.031,-0.17,0.11,0.09,0.22
7.051,-0.19,0.03,-0.01,0.19
7.071,-0.06,-0.02,-0.08,0.1
7.091,0.07,-0.03,-0.16,0.18
7.11,0.17,0.02,-0.08,0.19
7.13,0.2,0.06,-0.03,0.21
7.15,0.26,0.1,-0.01,0.28
7.17,0.2,0.2,-0.02,0.28
7.19,0.07,0.17,0.08,0.21
7.21,-0.03,0.1,0.11,0.16
7.23,-0.03,-0.03,-0.06,0.08
7.25,-0.09,-0.23,-0.2,0.32
7.27,-0.14,-0.31,-0.2,0.4
7.29,-0.23,-0.31,-0.09,0.4
7.31,-0.18,-0.29,-0.08,0.35
7.33,-0.04,-0.25,-0.14,0.29
7.35,0.0,-0.12,-0.2,0.23
7.37,0.01,0.11,-0.23,0.26
7.39,-0.02,0.14,-0.14,0.2
7.41,-0.04,0.16,0.07,0.18
7.43,-0.01,0.22,0.12,0.25
7.45,-0.06,0.21,0.03,0.22
7.47,-0.07,0.19,-0.01,0.2
7.49,-0.08,0.16,-0.12,0.22
7.51,-0.01,0.05,-0.04,0.06
7.53,0.06,-0.04,-0.04,0.09
7.55,0.13,-0.12,-0.14,0.22
7.57,0.23,-0.09,-0.18,0.31
7.59,0.09,-0.07,-0.26,0.29
7.61,-0.14,-0.02,-0.09,0.17
7.63,-0.13,-0.05,-0.09,0.17
7.65,-0.07,-0.04,-0.12,0.14
7.67,-0.11,-0.03,-0.12,0.16
7.69,-0.14,0.02,-0.05,0.15
7.71,-0.15,-0.02,-0.01,0.15
7.73,-0.08,-0.07,-0.03,0.1
7.75,-0.05,-0.06,-0.06,0.1
7.77,-0.04,-0.02,-0.06,0.07
7.789,0.04,-0.03,-0.03,0.05
7.809,0.05,-0.1,-0.02,0.11
7.829,0.12,-0.1,-0.08,0.17
7.849,0.16,-0.06,-0.19,0.26
7.869,0.1,0.06,-0.26,0.28
7.889,-0.13,0.15,-0.15,0.25
7.909,-0.08,0.09,0.04,0.13
7.929,0.06,0.0,-0.0,0.06
7.949,0.22,-0.04,-0.19,0.29
7.969,0.3,-0.04,-0.2,0.36
7.989,0.09,-0.08,-0.09,0.15
8.007,-0.03,-0.17,0.09,0.19
8.027,-0.05,-0.23,0.01,0.24
8.047,-0.18,-0.06,-0.17,0.26
8.066,-0.33,0.05,-0.24,0.41
8.086,-0.36,-0.0,-0.01,0.36
8.107,-0.3,-0.0,-0.01,0.3
8.126,-0.27,0.11,-0.09,0.3
8.146,-0.16,0.23,0.03,0.28
8.166,-0.11,0.13,-0.05,0.18
8.186,0.07,-0.04,-0.04,0.09
8.206,0.36,-0.07,-0.24,0.44
8.226,0.39,-0.02,-0.34,0.52
8.246,0.17,0.0,-0.14,0.22
8.266,0.01,-0.1,0.05,0.11
8.286,-0.03,-0.02,-0.14,0.14
8.306,-0.13,0.1,-0.21,0.27
8.326,-0.37,-0.02,-0.01,0.37
8.346,-0.51,-0.15,0.04,0.53
8.366,-0.47,-0.23,-0.15,0.55
8.386,-0.23,-0.23,-0.23,0.39
8.41,-0.15,-0.14,-0.12,0.24
8.43,-0.22,0.05,-0.0,0.22
8.45,-0.22,0.09,-0.01,0.24
8.47,0.08,0.15,-0.05,0.18
8.49,0.25,0.29,-0.05,0.38
8.51,0.38,0.39,-0.07,0.56
8.53,0.37,0.29,-0.11,0.49
8.55,0.47,0.02,-0.14,0.49
8.57,0.52,-0.19,-0.19,0.58
8.59,0.4,-0.23,-0.19,0.5
8.61,0.11,-0.18,-0.09,0.23
8.629,0.09,-0.06,-0.03,0.12
8.649,0.02,0.02,-0.12,0.13
8.669,-0.03,0.1,-0.04,0.11
8.689,-0.03,0.0,0.0,0.03
8.709,-0.07,-0.0,-0.0,0.07
8.729,-0.15,0.02,0.04,0.16
8.749,-0.21,0.01,-0.0,0.21
8.769,-0.3,0.07,-0.09,0.32
8.789,-0.34,-0.06,-0.06,0.35
8.809,-0.3,-0.12,0.04,0.32
8.829,-0.29,-0.09,-0.05,0.31
8.849,-0.18,-0.04,-0.11,0.21
8.869,0.01,0.02,-0.11,0.11
8.889,0.13,0.09,-0.07,0.17
8.909,0.22,0.08,0.01,0.24
8.929,0.25,0.08,0.02,0.26
8.949,0.24,-0.0,-0.04,0.24
8.969,0.3,-0.03,-0.06,0.31
8.989,0.23,-0.04,-0.05,0.24
9.009,0.11,-0.09,-0.03,0.15
9.029,0.02,-0.12,-0.06,0.13
9.049,-0.0,-0.01,-0.11,0.11
9.069,-0.05,0.06,-0.05,0.09
9.089,-0.04,0.07,-0.03,0.09
9.109,-0.06,0.05,-0.0,0.07
9.129,-0.09,0.05,0.01,0.11
9.149,-0.14,0.01,-0.07,0.16
9.169,-0.17,-0.04,-0.13,0.21
9.189,-0.22,-0.03,-0.15,0.27
9.209,-0.2,-0.01,-0.12,0.24
9.229,-0.2,-0.12,-0.13,0.27
9.249,-0.13,-0.08,-0.19,0.25
9.269,0.01,-0.09,-0.11,0.15
9.288,0.08,-0.12,-0.05,0.15
9.308,0.17,-0.02,-0.06,0.18
9.328,0.22,0.04,0.04,0.23
9.348,0.2,0.11,0.03,0.23
9.368,0.17,0.08,-0.05,0.19
9.388,0.13,0.13,-0.17,0.25
9.408,0.12,0.1,-0.17,0.23
9.428,0.01,0.01,-0.12,0.12
9.448,-0.06,-0.12,-0.08,0.16
9.468,-0.08,-0.16,-0.12,0.22
9.488,-0.08,-0.12,-0.13,0.2
9.508,-0.09,-0.12,-0.11,0.19
9.528,-0.1,-0.07,-0.1,0.16
9.548,-0.1,-0.02,-0.14,0.18
9.568,-0.08,0.0,-0.12,0.15
9.588,-0.05,0.0,-0.11,0.12
9.608,-0.06,0.01,-0.11,0.12
9.628,-0.05,0.05,-0.06,0.09
9.648,-0.07,0.03,-0.05,0.09
9.668,-0.01,-0.06,-0.03,0.07
9.688,0.03,-0.08,-0.04,0.09
9.708,0.07,0.02,-0.12,0.14
9.728,0.17,0.03,-0.13,0.21
9.748,0.14,0.05,-0.12,0.19
9.768,0.13,0.04,-0.14,0.2
9.788,0.08,0.01,-0.13,0.15
9.808,0.04,-0.02,-0.08,0.09
9.828,-0.07,-0.04,-0.11,0.14
9.848,-0.11,-0.07,-0.08,0.15
9.868,-0.06,-0.05,0.02,0.08
9.888,-0.13,-0.03,-0.15,0.2
9.908,-0.04,-0.06,-0.11,0.13
9.928,-0.01,-0.09,-0.07,0.11
9.947,-0.02,-0.04,-0.04,0.06
9.967,-0.03,-0.02,-0.01,0.04
9.988,-0.03,0.04,-0.09,0.11
10.007,0.04,0.02,-0.04,0.06
10.027,0.05,-0.01,-0.02,0.06
10.047,0.05,0.01,-0.07,0.09
10.067,0.02,-0.0,-0.13,0.13
10.087,-0.0,0.02,-0.1,0.1
10.107,-0.06,0.03,-0.09,0.11
10.127,0.02,0.0,-0.08,0.09
10.147,0.01,-0.01,-0.09,0.09
10.167,0.01,-0.02,-0.11,0.12
10.187,0.02,-0.01,-0.04,0.05
10.207,0.0,0.03,-0.01,0.03
10.227,-0.01,0.02,-0.04,0.04
10.247,-0.03,-0.03,-0.1,0.11
10.267,-0.02,-0.02,-0.1,0.1
10.287,-0.1,-0.03,-0.11,0.15
10.307,-0.1,0.02,-0.09,0.13
10.327,-0.02,0.03,-0.07,0.08
10.347,-0.01,-0.01,-0.06,0.07
10.367,0.03,-0.08,-0.1,0.13
10.387,-0.02,-0.07,-0.18,0.2
10.407,0.12,-0.03,-0.17,0.21
10.427,0.04,0.04,-0.21,0.21
10.447,0.04,0.04,-0.03,0.06
10.467,0.04,-0.06,0.15,0.16
10.487,-0.07,-0.02,-0.02,0.07
10.507,-0.1,0.08,-0.05,0.14
10.527,-0.1,0.03,0.01,0.1
10.547,-0.13,0.01,-0.03,0.13
10.567,-0.06,0.04,-0.09,0.12
10.587,0.02,0.09,-0.17,0.19
10.607,0.05,0.04,-0.15,0.16
10.626,0.03,-0.13,-0.05,0.14
10.646,-0.01,-0.14,-0.02,0.14
10.666,-0.04,-0.14,0.03,0.15
10.686,0.01,-0.07,-0.01,0.07
10.706,0.09,0.1,0.01,0.14
10.727,-0.02,0.12,-0.12,0.17
10.746,-0.0,0.09,-0.17,0.19
10.766,0.02,0.01,-0.17,0.17
10.786,0.0,-0.03,-0.09,0.1
10.806,-0.0,-0.12,0.0,0.12
10.826,0.05,-0.13,0.02,0.14
10.846,0.08,-0.07,-0.07,0.13
10.866,-0.02,0.02,-0.0,0.03
10.886,-0.04,0.06,0.01,0.07
10.906,0.07,0.03,0.05,0.1
10.926,0.02,0.08,-0.09,0.12
10.946,-0.1,0.09,-0.19,0.24
10.966,-0.06,0.02,-0.14,0.15
10.986,-0.02,-0.05,-0.02,0.06
11.006,0.04,-0.11,-0.05,0.13
11.026,-0.03,0.04,-0.07,0.09
11.046,0.02,0.01,-0.24,0.24
11.066,-0.09,0.03,-0.17,0.2
11.086,-0.09,-0.1,0.0,0.14
11.106,-0.03,-0.09,-0.01,0.09
11.126,-0.05,-0.02,-0.04,0.06
11.146,0.09,0.02,-0.1,0.13
11.166,0.13,0.03,-0.26,0.29
11.186,0.05,0.07,-0.01,0.09
11.206,0.05,0.06,-0.08,0.11
11.226,-0.05,-0.02,-0.17,0.17
11.246,-0.13,-0.09,-0.12,0.2
11.266,-0.1,-0.14,0.01,0.18
11.286,-0.02,-0.08,0.14,0.16
11.305,0.08,0.1,0.06,0.14
11.325,0.21,-0.09,-0.06,0.23
11.345,0.15,-0.11,-0.21,0.28
11.365,-0.16,-0.03,-0.34,0.38
11.385,-0.3,0.03,-0.19,0.36
11.405,-0.23,-0.0,-0.06,0.24
11.425,-0.07,0.03,-0.05,0.09
11.445,-0.09,-0.03,-0.02,0.1
11.465,-0.15,-0.14,-0.11,0.24
11.485,0.06,0.08,-0.1,0.14
11.505,0.05,0.21,-0.09,0.23
11.525,-0.01,0.17,-0.03,0.17
11.545,0.42,0.29,-0.05,0.52
11.565,-0.59,-0.29,-0.4,0.76
11.585,0.24,0.0,0.18,0.3
11.605,0.14,-0.14,-0.07,0.21
11.625,0.0,-0.14,-0.27,0.3
11.645,-0.02,0.06,-0.34,0.35
11.665,-0.26,0.03,-0.26,0.37
11.685,-0.08,-0.02,0.08,0.11
11.705,-0.16,-0.06,0.11,0.2
11.725,-0.17,-0.0,-0.13,0.22
11.745,0.03,0.04,0.02,0.06
11.765,0.05,0.09,-0.04,0.11
11.785,-0.06,0.04,-0.15,0.17
11.805,-0.08,0.02,-0.2,0.21
11.825,0.0,-0.02,-0.07,0.07
11.845,0.01,-0.07,-0.06,0.09
11.865,-0.06,-0.09,-0.04,0.12
