time,ax,ay,az,atotal
3.275,-0.01,0.02,0.02,0.03
3.295,-0.09,-0.05,0.06,0.12
3.314,-0.02,-0.01,0.03,0.04
3.334,0.03,0.02,0.03,0.05
3.354,-0.06,0.01,0.05,0.07
3.374,-0.1,0.05,0.11,0.16
3.394,-0.12,0.03,0.08,0.15
3.414,-0.07,-0.05,0.03,0.1
3.434,0.01,-0.08,-0.02,0.09
3.454,0.03,-0.0,0.02,0.04
3.474,-0.01,0.01,0.02,0.03
3.494,-0.04,0.01,0.06,0.08
3.514,-0.06,0.01,0.05,0.08
3.534,-0.01,0.01,0.03,0.03
3.554,0.02,-0.01,0.01,0.03
3.574,0.02,0.0,0.02,0.02
3.594,-0.0,0.01,0.04,0.04
3.614,-0.02,-0.01,0.09,0.09
3.634,-0.01,-0.05,0.05,0.07
3.654,0.03,-0.06,0.02,0.07
3.674,0.02,-0.06,-0.0,0.06
3.694,0.01,-0.0,0.03,0.03
3.714,-0.05,0.01,0.08,0.1
3.734,-0.0,-0.0,0.06,0.06
3.754,-0.02,-0.08,0.0,0.09
3.774,-0.02,-0.13,0.0,0.13
3.794,-0.0,-0.07,0.07,0.09
3.814,-0.0,0.01,0.09,0.09
3.834,-0.02,0.04,0.07,0.08
3.853,-0.02,0.02,0.05,0.06
3.874,-0.02,-0.01,-0.01,0.03
3.894,-0.03,-0.01,0.01,0.03
3.914,-0.06,-0.02,0.04,0.08
3.933,-0.06,-0.02,0.08,0.1
3.954,-0.08,-0.02,-0.01,0.08
3.973,0.02,0.04,0.06,0.07
3.993,-0.02,-0.04,0.04,0.06
4.013,-0.02,-0.01,0.01,0.02
4.033,-0.01,0.09,0.03,0.09
4.053,-0.05,0.02,0.02,0.06
4.073,-0.09,0.02,0.08,0.12
4.093,-0.08,0.04,0.0,0.09
4.113,-0.01,-0.06,-0.03,0.07
4.133,0.02,-0.11,0.02,0.11
4.153,0.05,-0.06,-0.01,0.08
4.173,0.05,0.01,-0.03,0.06
4.193,0.03,0.04,-0.01,0.06
4.213,-0.02,0.03,-0.01,0.04
4.233,-0.09,-0.01,-0.05,0.11
4.253,-0.05,0.06,-0.01,0.08
4.273,-0.05,0.02,-0.04,0.07
4.293,-0.02,0.01,-0.02,0.03
4.313,0.0,-0.03,-0.05,0.06
4.333,0.03,-0.04,-0.09,0.1
4.353,0.04,-0.03,-0.11,0.12
4.373,0.05,-0.02,-0.08,0.1
4.393,0.04,0.01,-0.08,0.09
4.413,0.02,0.04,-0.08,0.09
4.433,-0.07,0.07,-0.01,0.1
4.453,0.11,-0.02,-0.06,0.13
4.472,0.06,0.02,-0.09,0.11
4.492,0.06,0.03,-0.08,0.1
4.513,0.09,-0.04,-0.07,0.12
4.532,0.07,-0.02,-0.08,0.1
4.552,-0.01,0.05,-0.06,0.08
4.572,-0.02,0.05,-0.03,0.06
4.592,-0.03,-0.01,-0.12,0.13
4.612,0.07,0.01,-0.07,0.11
4.632,-0.01,0.0,-0.06,0.06
4.652,-0.07,-0.06,-0.07,0.11
4.672,-0.02,0.03,-0.05,0.06
4.692,-0.0,-0.0,-0.14,0.14
4.712,-0.06,0.01,-0.07,0.09
4.732,-0.12,0.07,-0.0,0.14
4.752,-0.05,0.0,-0.01,0.05
4.772,-0.05,-0.0,-0.07,0.09
4.792,-0.05,0.03,-0.07,0.09
4.812,-0.03,-0.04,-0.05,0.07
4.832,-0.06,-0.03,-0.1,0.12
4.852,-0.05,0.09,-0.17,0.2
4.872,-0.17,0.25,-0.12,0.32
4.892,-0.16,0.14,0.1,0.23
4.912,0.12,-0.11,0.07,0.18
4.932,-0.07,-0.03,0.18,0.2
4.952,-0.03,-0.07,0.06,0.09
4.972,0.02,-0.08,-0.15,0.17
4.992,0.08,-0.04,-0.17,0.19
5.012,0.11,0.0,-0.01,0.11
5.032,0.02,-0.03,0.08,0.09
5.052,-0.02,-0.08,0.08,0.11
5.072,-0.01,-0.05,0.05,0.07
5.091,0.01,-0.04,0.06,0.07
5.111,0.1,-0.04,0.09,0.14
5.131,0.13,-0.02,0.13,0.19
5.152,0.13,-0.01,0.14,0.19
5.171,-0.03,0.01,0.11,0.11
5.191,0.12,-0.14,-0.0,0.18
5.211,-0.0,-0.06,-0.02,0.06
5.231,0.01,-0.01,0.04,0.04
5.251,-0.01,-0.03,0.0,0.03
5.271,0.05,-0.01,0.15,0.16
5.291,0.02,-0.1,0.08,0.13
5.311,-0.02,-0.03,-0.05,0.06
5.331,-0.02,0.0,-0.02,0.03
5.351,-0.05,0.0,0.05,0.07
5.371,-0.0,0.07,0.15,0.17
5.391,0.03,0.04,0.14,0.15
5.411,0.05,0.01,0.13,0.14
5.431,0.04,0.0,0.09,0.1
5.451,-0.02,-0.0,0.04,0.04
5.471,-0.05,0.0,0.03,0.06
5.491,-0.01,0.01,0.03,0.03
5.511,0.01,-0.04,0.02,0.05
5.531,0.07,-0.04,-0.01,0.08
5.551,0.11,-0.05,-0.05,0.13
5.571,0.0,-0.02,-0.05,0.05
5.591,-0.03,0.0,-0.01,0.03
5.611,-0.01,-0.0,-0.0,0.01
5.631,0.07,-0.0,0.01,0.07
5.651,0.09,0.02,-0.03,0.1
5.671,0.09,-0.0,-0.01,0.09
5.691,0.05,-0.01,0.03,0.06
5.71,-0.01,0.02,0.04,0.05
5.73,-0.06,-0.0,-0.01,0.06
5.75,-0.06,0.0,-0.01,0.06
5.77,-0.03,0.03,0.04,0.06
5.79,-0.03,0.01,0.06,0.07
5.81,-0.02,-0.0,0.02,0.03
5.83,-0.03,-0.01,0.03,0.04
5.85,-0.03,-0.01,-0.0,0.03
5.87,-0.04,-0.01,0.02,0.05
5.89,-0.04,-0.01,-0.08,0.09
5.91,0.03,-0.02,-0.0,0.03
5.93,0.06,-0.09,0.07,0.13
5.95,-0.01,-0.06,-0.07,0.1
5.97,0.04,0.03,0.02,0.05
5.99,0.02,-0.0,0.03,0.03
6.01,-0.03,0.0,0.02,0.04
6.03,-0.04,0.02,0.01,0.04
6.05,-0.02,-0.04,-0.0,0.05
6.07,-0.03,-0.08,-0.01,0.08
6.09,-0.02,-0.07,-0.0,0.08
6.11,-0.02,-0.04,-0.03,0.06
6.13,0.0,-0.02,-0.05,0.06
6.15,0.02,-0.04,-0.06,0.08
6.17,0.0,-0.02,-0.07,0.07
6.19,0.01,-0.0,-0.04,0.04
6.21,-0.04,-0.0,-0.03,0.05
6.23,-0.08,-0.0,0.05,0.09
6.25,-0.11,-0.03,0.03,0.12
6.269,-0.08,-0.05,0.03,0.1
6.29,0.01,-0.03,-0.0,0.03
6.309,0.03,0.0,-0.02,0.03
6.33,-0.01,0.03,-0.03,0.04
6.349,-0.05,0.02,-0.03,0.06
6.369,-0.04,0.0,-0.03,0.05
6.389,-0.02,-0.01,-0.06,0.06
6.409,-0.0,-0.02,-0.06,0.07
6.429,-0.0,-0.01,-0.03,0.03
6.449,0.0,0.0,-0.02,0.02
6.469,-0.01,-0.01,0.0,0.01
6.489,-0.02,-0.03,-0.08,0.09
6.509,0.02,0.01,0.04,0.05
6.529,0.01,-0.06,0.02,0.06
6.549,-0.02,-0.03,-0.06,0.07
6.569,0.01,0.04,-0.01,0.04
6.589,-0.0,-0.02,-0.06,0.07
6.609,-0.04,0.0,-0.02,0.05
6.629,-0.04,0.03,0.0,0.05
6.649,0.02,0.01,-0.0,0.02
6.669,0.06,-0.06,-0.01,0.09
6.689,0.06,-0.04,-0.0,0.07
6.709,0.01,0.01,0.01,0.01
6.729,-0.06,0.04,0.01,0.08
6.749,-0.09,-0.0,0.03,0.09
6.769,-0.04,-0.0,0.05,0.06
6.789,0.03,0.0,0.03,0.04
6.809,0.01,-0.02,0.02,0.03
6.829,-0.04,-0.02,0.1,0.11
6.849,-0.06,0.01,0.09,0.11
6.869,0.01,0.03,0.07,0.08
6.888,0.07,0.02,0.08,0.11
6.908,0.09,0.01,0.08,0.11
6.928,0.05,-0.01,0.04,0.07
6.948,0.0,-0.04,0.03,0.05
6.968,-0.04,-0.04,0.03,0.06
6.988,-0.02,-0.02,0.01,0.03
7.008,0.05,-0.02,-0.01,0.05
7.028,0.09,0.01,-0.01,0.09
7.048,0.08,0.02,0.01,0.08
7.068,0.03,0.04,0.08,0.09
7.088,-0.05,-0.06,-0.04,0.09
7.108,0.05,0.0,0.1,0.11
7.128,0.05,-0.08,0.03,0.09
7.148,0.04,-0.03,-0.01,0.05
7.168,0.08,0.05,0.0,0.09
7.188,0.01,-0.01,-0.04,0.04
7.208,-0.06,-0.01,0.05,0.08
7.228,-0.05,0.01,0.04,0.06
7.248,0.05,-0.01,-0.03,0.07
7.268,0.08,-0.03,-0.07,0.11
7.288,0.03,-0.0,-0.05,0.05
7.308,-0.03,0.06,-0.03,0.07
7.328,-0.05,0.09,0.0,0.1
7.348,-0.02,0.04,0.0,0.05
7.368,0.03,0.03,0.05,0.07
7.388,0.05,-0.0,0.01,0.05
7.408,-0.02,-0.02,-0.01,0.03
7.427,-0.05,-0.01,0.03,0.06
7.448,-0.08,0.0,0.04,0.09
7.468,-0.06,0.0,0.02,0.06
7.488,-0.01,0.02,0.0,0.03
7.507,0.01,0.02,0.02,0.03
7.527,-0.03,-0.0,0.03,0.04
7.547,-0.05,0.0,0.02,0.06
7.567,-0.07,-0.02,-0.01,0.07
7.587,-0.07,-0.04,0.01,0.08
7.607,-0.04,-0.03,0.02,0.05
7.627,-0.02,-0.01,0.0,0.02
7.647,-0.04,0.01,-0.0,0.04
7.667,0.06,-0.03,-0.02,0.07
7.687,0.03,0.02,0.01,0.04
7.707,0.02,0.02,0.02,0.04
7.727,-0.08,-0.01,0.04,0.09
7.747,-0.01,-0.08,-0.12,0.14
7.767,0.08,-0.05,0.07,0.12
7.787,0.01,-0.09,-0.02,0.09
7.807,0.04,0.04,-0.03,0.06
7.827,0.03,0.06,0.05,0.08
7.847,-0.04,-0.01,0.02,0.04
7.867,-0.04,0.01,0.08,0.09
7.887,0.05,-0.04,0.01,0.07
7.907,0.06,-0.06,0.01,0.08
7.927,0.0,-0.03,0.07,0.08
7.947,-0.04,-0.01,0.06,0.07
7.967,-0.03,0.01,0.02,0.04
7.987,-0.02,-0.0,0.06,0.06
8.007,-0.01,-0.02,-0.01,0.02
8.026,0.0,0.04,0.1,0.11
8.047,0.0,-0.1,0.08,0.12
8.066,-0.02,-0.16,0.12,0.2
8.087,-0.02,0.02,0.04,0.05
8.107,0.03,0.07,0.01,0.08
8.126,0.03,0.06,-0.04,0.08
8.147,0.01,0.02,-0.04,0.05
8.166,0.03,-0.03,-0.09,0.1
8.187,0.01,-0.04,-0.13,0.14
8.206,0.03,-0.05,-0.1,0.11
8.226,0.03,-0.07,-0.1,0.13
8.246,0.01,-0.07,-0.08,0.1
8.266,-0.0,-0.03,-0.08,0.09
8.286,-0.0,-0.03,-0.05,0.06
8.306,-0.01,-0.02,-0.02,0.03
8.326,-0.01,-0.04,-0.01,0.04
8.346,0.01,-0.04,-0.07,0.08
8.366,0.04,-0.01,0.05,0.07
8.386,-0.02,-0.06,-0.04,0.08
8.406,-0.03,-0.06,-0.05,0.09
8.426,-0.02,0.02,-0.01,0.03
8.446,-0.06,-0.04,-0.0,0.07
8.466,-0.05,-0.01,0.05,0.07
8.486,-0.0,0.01,0.04,0.05
8.506,0.02,-0.02,-0.02,0.04
8.526,0.01,-0.04,-0.03,0.05
8.546,-0.03,-0.01,-0.0,0.03
8.566,-0.03,0.03,-0.01,0.04
8.586,0.01,0.02,0.04,0.04
8.606,-0.01,-0.01,-0.06,0.06
8.626,0.04,0.03,0.03,0.06
8.646,0.01,-0.03,-0.02,0.04
8.666,0.02,-0.01,-0.01,0.02
8.685,0.0,-0.01,0.04,0.04
8.705,-0.01,-0.02,0.01,0.02
8.725,0.0,-0.02,0.01,0.02
8.745,-0.0,-0.02,-0.01,0.02
8.765,-0.02,0.01,-0.04,0.04
8.785,-0.03,0.01,-0.01,0.03
8.805,-0.04,0.01,0.02,0.05
8.825,-0.03,0.01,0.03,0.04
8.845,-0.03,0.01,0.05,0.06
8.865,-0.03,-0.0,0.02,0.04
8.885,-0.02,-0.02,0.02,0.04
8.905,-0.02,-0.01,0.03,0.04
8.925,-0.03,-0.03,-0.09,0.1
8.945,0.01,0.04,0.05,0.07
8.965,-0.02,-0.02,0.08,0.09
8.985,-0.04,-0.01,-0.07,0.08
9.005,0.02,0.04,0.03,0.06
9.025,0.01,-0.05,0.01,0.05
9.045,-0.03,-0.01,0.03,0.04
9.065,-0.02,0.04,0.02,0.05
9.085,-0.0,-0.0,-0.0,0.0
9.105,0.03,-0.03,-0.02,0.04
9.125,-0.01,-0.02,-0.04,0.04
9.145,-0.02,0.02,-0.01,0.03
9.165,-0.03,0.03,0.03,0.05
9.185,-0.03,0.0,0.03,0.04
9.205,0.01,-0.0,0.0,0.01
9.225,0.05,-0.0,-0.03,0.06
9.245,0.02,-0.0,-0.06,0.07
9.265,-0.02,0.01,0.02,0.03
9.284,-0.06,-0.03,0.04,0.07
9.304,-0.03,-0.05,0.02,0.07
9.324,0.0,-0.04,-0.01,0.04
9.344,0.03,0.01,0.0,0.03
9.364,0.03,0.02,-0.0,0.04
9.384,0.01,-0.01,0.0,0.01
9.404,-0.02,-0.02,0.01,0.03
9.424,-0.01,-0.02,0.01,0.02
9.444,0.0,-0.02,-0.04,0.05
9.464,0.0,-0.01,-0.06,0.06
9.484,-0.02,0.01,-0.04,0.04
9.504,-0.03,0.03,-0.02,0.04
9.524,-0.01,-0.0,0.05,0.06
9.544,0.01,-0.03,0.08,0.08
9.564,-0.01,-0.07,-0.11,0.13
9.584,0.04,-0.01,0.08,0.09
9.604,-0.07,-0.06,0.01,0.1
9.624,-0.04,0.03,-0.05,0.07
9.644,-0.0,0.05,0.04,0.06
9.664,-0.07,-0.02,-0.0,0.07
9.684,-0.07,0.01,0.01,0.07
9.704,-0.02,0.0,-0.0,0.02
9.724,0.05,-0.01,-0.01,0.05
9.744,0.03,-0.03,-0.02,0.05
9.764,-0.01,0.0,-0.0,0.01
9.784,0.01,0.04,-0.0,0.04
9.804,0.01,0.04,-0.01,0.04
9.824,-0.0,-0.02,-0.02,0.03
9.844,0.03,-0.01,0.03,0.04
9.864,0.05,-0.01,-0.01,0.05
9.884,0.05,-0.02,0.0,0.06
9.903,0.03,-0.03,0.02,0.05
9.923,0.04,-0.01,0.01,0.04
9.943,0.04,-0.01,-0.01,0.05
9.963,0.04,-0.03,-0.03,0.06
9.983,-0.01,-0.03,-0.02,0.03
10.003,-0.06,0.01,0.01,0.06
10.023,-0.07,0.02,0.03,0.08
10.043,-0.04,-0.01,0.0,0.04
10.063,-0.01,-0.04,-0.02,0.05
10.083,-0.0,-0.01,-0.03,0.04
10.103,-0.02,-0.02,-0.03,0.04
10.123,-0.04,-0.02,0.03,0.05
10.143,-0.05,-0.02,0.04,0.07
10.163,-0.03,-0.02,-0.01,0.04
10.183,0.01,-0.0,-0.08,0.08
10.203,0.09,-0.01,-0.02,0.09
10.223,0.08,-0.01,0.03,0.08
10.243,0.07,0.0,-0.01,0.07
10.263,0.06,-0.0,0.17,0.18
10.283,-0.02,-0.05,-0.02,0.06
10.303,0.03,0.04,-0.03,0.05
10.323,-0.02,0.0,-0.01,0.02
10.343,-0.08,-0.0,0.02,0.08
10.363,-0.05,0.02,0.07,0.09
10.383,-0.0,0.03,0.05,0.06
10.403,0.04,-0.03,0.01,0.05
10.423,0.02,-0.03,0.01,0.04
10.443,-0.01,0.0,-0.01,0.02
10.462,-0.05,-0.0,0.0,0.05
10.483,-0.03,-0.01,0.03,0.05
10.503,0.03,-0.03,-0.02,0.04
10.523,0.14,0.04,0.04,0.15
10.543,0.1,0.01,-0.0,0.1
10.562,0.0,0.0,0.07,0.07
10.582,-0.08,-0.02,0.06,0.1
10.602,-0.05,-0.02,0.04,0.06
10.622,0.05,-0.03,-0.03,0.06
10.642,0.08,-0.02,-0.0,0.08
10.662,0.03,0.01,-0.01,0.03
10.682,-0.03,0.01,-0.01,0.03
10.702,-0.06,-0.0,0.02,0.06
10.722,-0.03,-0.02,0.03,0.05
10.742,0.02,-0.03,0.0,0.03
10.762,0.03,-0.02,-0.02,0.04
10.782,-0.01,-0.02,-0.02,0.03
10.802,-0.02,-0.03,-0.01,0.04
10.822,-0.0,-0.03,0.0,0.03
10.842,0.01,-0.03,-0.01,0.03
10.862,0.01,-0.04,-0.05,0.06
10.882,-0.0,-0.02,-0.05,0.06
10.902,-0.02,-0.0,-0.0,0.02
10.922,-0.03,-0.0,0.04,0.05
10.942,-0.0,-0.02,-0.01,0.03
10.962,0.07,-0.0,0.13,0.15
10.982,-0.0,-0.06,-0.02,0.06
11.002,-0.01,-0.01,-0.07,0.07
11.022,-0.05,0.05,0.02,0.08
11.042,-0.08,0.01,0.02,0.09
11.062,-0.04,0.03,0.07,0.09
11.082,-0.01,0.03,-0.01,0.03
11.101,0.04,-0.07,-0.1,0.12
11.122,0.06,-0.09,-0.13,0.17
11.141,0.02,-0.02,-0.08,0.08
11.161,-0.02,0.04,0.02,0.05
11.181,-0.07,0.03,0.08,0.11
11.201,-0.11,-0.01,-0.01,0.11
11.221,-0.06,0.05,0.01,0.08
11.241,-0.03,-0.01,-0.05,0.06
11.261,0.02,-0.02,-0.03,0.04
11.281,0.01,-0.02,-0.07,0.07
11.301,-0.02,-0.03,-0.09,0.1
11.321,-0.03,-0.03,-0.05,0.07
11.341,-0.04,-0.01,-0.04,0.06
11.361,-0.04,0.01,-0.02,0.04
11.381,-0.04,0.01,-0.0,0.04
11.401,-0.05,0.02,0.01,0.06
11.421,-0.06,0.02,0.02,0.07
11.441,-0.07,0.01,0.02,0.07
11.461,-0.05,0.0,0.01,0.05
11.481,0.0,-0.02,-0.01,0.02
11.501,0.04,-0.02,-0.04,0.05
11.521,0.03,-0.02,-0.05,0.06
11.541,-0.01,-0.0,-0.04,0.04
11.561,-0.03,-0.01,0.01,0.03
11.581,-0.04,-0.02,0.07,0.08
11.601,-0.03,-0.05,-0.05,0.07
11.621,0.04,0.01,0.07,0.08
11.641,-0.02,-0.05,0.01,0.06
11.661,-0.01,-0.04,-0.11,0.12
11.68,0.06,0.12,-0.08,0.16
11.7,0.04,0.03,-0.1,0.11
11.72,-0.02,0.02,0.04,0.05
11.74,-0.07,0.05,0.06,0.11
11.76,-0.06,-0.0,0.01,0.06
11.78,0.01,-0.07,-0.0,0.07
11.8,0.04,-0.05,-0.01,0.07
11.82,0.03,0.01,-0.01,0.04
11.84,0.02,0.03,0.03,0.05
