time,ax,ay,az,atotal
5.051,0.07,-0.06,0.02,0.1
5.071,0.04,-0.02,0.06,0.08
5.091,0.08,-0.03,0.0,0.09
5.111,0.08,-0.02,-0.07,0.11
5.131,0.05,0.02,-0.07,0.09
5.151,0.03,-0.02,0.04,0.05
5.171,-0.02,-0.01,0.07,0.08
5.191,-0.04,-0.01,-0.02,0.04
5.211,-0.07,-0.0,-0.1,0.13
5.231,-0.04,-0.09,-0.05,0.11
5.251,0.01,-0.0,0.03,0.03
5.271,0.06,-0.01,-0.07,0.09
5.291,0.04,-0.02,-0.04,0.06
5.311,-0.01,-0.01,0.02,0.03
5.331,-0.04,0.0,0.07,0.08
5.351,-0.02,0.02,-0.06,0.07
5.371,-0.08,0.06,0.01,0.1
5.39,-0.04,0.04,-0.05,0.08
5.411,-0.02,0.01,0.01,0.03
5.43,-0.03,-0.01,0.01,0.04
5.451,0.0,-0.03,-0.01,0.03
5.47,0.06,0.04,-0.05,0.09
5.49,0.05,-0.04,-0.0,0.06
5.51,0.0,-0.01,0.02,0.02
5.53,-0.02,-0.05,0.0,0.05
5.55,-0.01,0.05,0.01,0.06
5.57,-0.01,-0.03,0.01,0.04
5.59,0.0,-0.04,-0.03,0.05
5.61,0.01,-0.06,-0.08,0.1
5.63,0.01,-0.13,-0.02,0.13
5.65,0.02,-0.0,-0.04,0.04
5.67,0.02,-0.04,-0.03,0.06
5.69,0.03,-0.06,-0.06,0.09
5.71,-0.03,-0.08,-0.07,0.11
5.73,-0.02,-0.04,-0.01,0.05
5.75,-0.05,-0.09,0.11,0.15
5.77,-0.01,-0.03,-0.05,0.06
5.79,0.0,-0.03,-0.1,0.1
5.81,0.06,-0.05,-0.02,0.08
5.83,0.07,-0.04,0.04,0.09
5.85,0.11,-0.06,0.05,0.14
5.87,0.09,-0.02,0.05,0.1
5.89,-0.02,-0.03,0.06,0.07
5.91,-0.02,0.01,-0.02,0.03
5.93,-0.06,0.08,0.02,0.1
5.95,-0.06,-0.01,0.06,0.09
5.97,-0.06,0.0,0.03,0.07
5.99,-0.02,0.12,-0.0,0.13
6.01,0.02,0.2,-0.04,0.21
6.029,0.02,-0.0,-0.02,0.03
6.05,0.02,-0.24,0.05,0.25
6.07,0.09,-0.1,0.12,0.18
6.089,0.11,-0.07,0.0,0.13
6.109,0.1,-0.03,-0.02,0.1
6.129,0.01,0.03,-0.01,0.03
6.149,-0.05,-0.02,-0.01,0.05
6.169,-0.05,0.05,0.02,0.07
6.189,-0.05,0.04,0.01,0.06
6.209,-0.08,0.05,-0.08,0.12
6.229,-0.09,-0.04,-0.08,0.13
6.249,-0.09,-0.07,-0.02,0.12
6.269,-0.14,-0.16,-0.04,0.22
6.289,-0.06,-0.06,-0.05,0.1
6.309,-0.02,-0.07,0.01,0.07
6.329,0.03,0.03,-0.05,0.06
6.349,0.04,0.01,-0.1,0.1
6.369,-0.01,0.03,0.02,0.03
6.389,-0.01,0.02,0.1,0.1
6.409,0.05,-0.01,0.1,0.11
6.429,0.06,0.01,0.08,0.1
6.449,0.06,0.01,-0.03,0.07
6.469,0.04,0.03,-0.02,0.05
6.489,-0.01,-0.03,-0.03,0.04
6.509,-0.02,-0.05,0.05,0.08
6.529,-0.03,-0.02,-0.01,0.04
6.549,-0.02,-0.03,-0.06,0.07
6.569,-0.0,-0.01,-0.1,0.1
6.589,0.0,-0.0,-0.02,0.02
6.609,0.04,-0.04,0.07,0.09
6.629,0.01,-0.01,0.05,0.05
6.648,0.05,0.03,-0.0,0.07
6.669,0.01,0.0,-0.01,0.01
6.689,-0.04,-0.02,0.01,0.05
6.708,-0.06,-0.03,0.02,0.06
6.728,-0.05,-0.05,0.01,0.07
6.748,-0.01,0.03,-0.01,0.03
6.768,-0.0,0.04,0.02,0.04
6.788,0.04,0.03,-0.03,0.06
6.808,0.03,0.02,-0.03,0.05
6.828,-0.0,-0.0,0.0,0.0
6.848,-0.01,-0.0,-0.05,0.05
6.868,-0.0,-0.01,0.01,0.02
6.888,-0.02,-0.03,-0.0,0.03
6.908,-0.06,-0.04,-0.15,0.16
6.928,-0.04,-0.02,-0.1,0.11
6.948,-0.01,-0.04,0.03,0.05
6.968,0.07,0.02,-0.01,0.07
6.988,0.04,-0.02,-0.04,0.06
7.008,0.01,0.01,-0.05,0.05
7.028,-0.02,-0.0,0.0,0.02
7.048,-0.04,-0.07,0.02,0.08
7.068,0.0,-0.05,0.04,0.06
7.088,0.01,0.02,0.0,0.02
7.108,0.01,0.04,0.01,0.05
7.128,-0.01,0.03,-0.01,0.03
7.148,0.0,-0.0,-0.02,0.02
7.168,-0.0,-0.05,0.01,0.05
7.188,0.04,0.03,-0.03,0.06
7.208,0.05,-0.04,-0.06,0.09
7.228,0.0,-0.05,-0.07,0.09
7.248,-0.09,-0.04,-0.0,0.1
7.268,-0.1,-0.06,0.02,0.12
7.288,-0.03,-0.06,-0.03,0.08
7.308,0.01,0.02,0.01,0.02
7.328,0.01,0.05,0.03,0.06
7.347,0.0,0.03,0.02,0.04
7.368,-0.01,0.03,0.14,0.14
7.387,-0.05,0.01,0.04,0.06
7.407,-0.06,0.0,-0.02,0.06
7.427,-0.02,-0.03,-0.0,0.03
7.448,-0.01,-0.05,-0.02,0.05
7.467,-0.04,-0.09,-0.09,0.13
7.487,-0.06,-0.05,-0.02,0.08
7.507,-0.02,-0.01,0.06,0.06
7.527,0.02,0.02,-0.01,0.03
7.547,0.02,-0.01,-0.02,0.03
7.567,-0.0,0.03,-0.01,0.03
7.587,-0.01,0.02,0.03,0.04
7.607,-0.04,-0.02,0.01,0.05
7.627,-0.06,-0.06,0.06,0.11
7.647,-0.02,0.0,-0.03,0.04
7.667,0.01,0.0,0.01,0.01
7.687,0.0,-0.01,0.02,0.03
7.707,0.04,-0.01,-0.06,0.07
7.727,0.14,-0.02,0.02,0.14
7.747,0.04,0.02,-0.0,0.05
7.767,0.06,0.05,-0.03,0.08
7.787,0.05,-0.02,-0.01,0.06
7.807,-0.04,-0.05,0.01,0.07
7.827,-0.1,0.02,0.07,0.12
7.847,-0.06,-0.01,-0.05,0.08
7.867,-0.05,-0.01,-0.06,0.08
7.887,-0.01,-0.09,0.03,0.09
7.907,-0.01,-0.16,0.03,0.17
7.927,-0.02,-0.1,0.06,0.12
7.947,0.01,-0.07,0.0,0.07
7.967,-0.01,0.01,-0.13,0.13
7.986,-0.02,0.04,-0.09,0.1
8.007,0.01,-0.0,0.11,0.11
8.026,0.01,0.13,-0.0,0.13
8.046,-0.03,0.16,0.04,0.17
8.066,-0.05,0.16,0.1,0.2
8.086,0.02,0.1,0.04,0.11
8.106,0.05,0.01,0.01,0.05
8.126,-0.02,0.06,0.06,0.09
8.146,0.0,0.04,0.04,0.06
8.166,-0.02,0.05,0.02,0.06
8.186,-0.04,-0.09,0.01,0.1
8.206,-0.09,-0.1,-0.05,0.14
8.226,-0.08,-0.01,-0.1,0.13
8.246,-0.07,0.05,-0.17,0.19
8.266,-0.01,0.01,-0.11,0.11
8.286,0.03,-0.01,-0.06,0.07
8.306,0.05,-0.07,-0.05,0.1
8.326,0.08,-0.03,-0.05,0.09
8.346,0.04,-0.03,-0.11,0.12
8.366,0.06,-0.08,-0.03,0.1
8.386,0.06,-0.1,-0.0,0.11
8.41,0.06,-0.08,-0.06,0.11
8.429,0.02,-0.09,-0.04,0.1
8.45,0.05,-0.05,-0.02,0.08
8.469,0.07,-0.07,-0.09,0.14
8.489,0.03,-0.12,-0.09,0.15
8.509,0.02,-0.07,0.0,0.07
8.529,-0.01,0.02,0.0,0.03
8.549,-0.03,0.03,0.04,0.06
8.569,-0.06,-0.03,0.12,0.14
8.589,-0.07,-0.06,0.02,0.09
8.609,-0.07,-0.05,0.0,0.08
8.629,-0.01,-0.09,0.04,0.1
8.649,-0.03,-0.05,0.1,0.11
8.669,0.05,-0.0,0.08,0.1
8.689,0.04,0.02,0.01,0.05
8.709,0.02,-0.03,-0.0,0.03
8.729,-0.04,-0.05,0.08,0.1
8.749,-0.03,-0.03,0.11,0.11
8.769,-0.01,-0.06,0.03,0.07
8.789,-0.02,0.0,-0.04,0.04
8.809,-0.03,-0.05,0.01,0.05
8.829,0.01,-0.03,0.04,0.05
8.849,0.03,-0.03,0.07,0.08
8.869,0.08,-0.02,0.04,0.09
8.889,0.04,-0.04,-0.02,0.06
8.909,-0.0,0.04,0.01,0.04
8.929,-0.01,0.03,0.04,0.05
8.949,-0.02,0.02,0.1,0.11
8.969,-0.04,-0.01,0.09,0.1
8.989,-0.04,-0.08,0.12,0.15
9.009,-0.01,-0.07,0.08,0.1
9.028,0.02,-0.06,0.08,0.11
9.048,-0.0,-0.06,0.06,0.08
9.068,-0.02,-0.05,0.01,0.06
9.088,-0.05,-0.02,0.03,0.06
9.108,-0.06,-0.03,0.05,0.09
9.128,-0.06,-0.05,0.04,0.09
9.148,-0.1,0.02,-0.08,0.13
9.168,-0.1,-0.05,-0.05,0.12
9.188,-0.02,-0.06,0.09,0.11
9.208,0.05,-0.07,0.02,0.09
9.228,0.11,-0.05,-0.07,0.13
9.248,0.04,-0.03,-0.03,0.06
9.268,0.0,0.01,-0.04,0.04
9.288,-0.02,-0.03,-0.0,0.04
9.308,0.05,-0.03,0.05,0.08
9.328,0.01,0.01,-0.01,0.02
9.348,-0.04,0.03,-0.04,0.07
9.368,-0.07,0.05,-0.01,0.09
9.388,-0.06,-0.01,-0.01,0.06
9.408,0.0,-0.01,0.01,0.02
9.428,0.08,-0.0,-0.07,0.1
9.448,0.07,-0.01,-0.11,0.13
9.468,0.09,0.02,0.01,0.1
9.488,0.06,0.03,-0.06,0.09
9.508,0.03,0.02,-0.09,0.1
9.528,0.01,-0.01,-0.04,0.04
9.548,0.01,0.01,-0.02,0.02
9.568,0.01,0.0,-0.05,0.05
9.588,0.05,-0.01,-0.03,0.06
9.608,0.03,-0.01,-0.02,0.04
9.628,-0.02,0.01,-0.08,0.08
9.648,0.0,-0.03,-0.05,0.06
9.667,0.04,-0.03,0.1,0.11
9.687,0.01,-0.02,-0.06,0.06
9.708,-0.02,-0.01,-0.14,0.14
9.727,0.01,0.03,0.05,0.06
9.747,-0.01,0.01,0.09,0.09
9.767,0.05,0.03,0.06,0.08
9.787,0.04,0.01,0.07,0.08
9.807,0.01,-0.02,-0.04,0.05
9.827,0.04,-0.02,-0.02,0.05
9.847,0.01,-0.05,0.05,0.07
9.867,-0.06,-0.05,0.05,0.09
9.887,-0.21,0.02,0.06,0.22
9.907,-0.14,0.02,0.09,0.17
9.927,-0.08,-0.02,0.04,0.09
9.947,0.01,-0.02,0.01,0.03
9.967,-0.04,-0.04,0.01,0.05
9.987,0.03,-0.07,-0.02,0.07
10.007,0.01,-0.07,-0.05,0.09
10.027,-0.03,-0.03,0.02,0.05
10.047,0.02,-0.01,0.02,0.03
10.067,0.0,-0.0,0.03,0.03
10.087,-0.02,-0.03,0.03,0.04
10.107,-0.0,-0.01,0.05,0.05
10.127,-0.02,-0.01,-0.08,0.08
10.147,0.03,-0.04,-0.07,0.09
10.167,0.06,-0.03,-0.03,0.07
10.187,-0.02,-0.04,0.01,0.04
10.207,-0.04,-0.05,0.02,0.06
10.227,-0.05,-0.01,0.05,0.07
10.247,-0.05,0.01,-0.08,0.09
10.267,-0.03,-0.05,-0.07,0.09
10.287,-0.04,-0.04,0.13,0.14
10.307,0.05,-0.05,0.08,0.11
10.326,0.09,0.0,-0.05,0.11
10.346,0.06,0.03,0.01,0.07
10.366,0.01,-0.02,0.04,0.05
10.386,-0.03,0.0,0.02,0.04
10.406,-0.03,0.04,-0.04,0.06
10.426,0.0,-0.01,0.04,0.04
10.446,0.0,0.03,0.02,0.03
10.466,0.01,-0.04,-0.06,0.07
10.486,0.02,0.01,-0.07,0.08
10.506,0.03,-0.05,-0.02,0.06
10.526,0.07,0.0,-0.01,0.07
10.546,0.04,0.02,-0.08,0.09
10.566,0.02,0.0,0.0,0.02
10.586,0.01,-0.01,0.0,0.01
10.606,-0.03,-0.0,-0.01,0.04
10.626,-0.04,-0.02,0.06,0.07
10.646,-0.02,-0.03,-0.03,0.04
10.666,0.01,0.01,0.0,0.02
10.686,0.05,0.0,-0.06,0.08
10.706,0.03,0.0,-0.03,0.04
10.726,0.06,0.01,0.0,0.06
10.746,-0.02,-0.02,0.02,0.04
10.766,-0.03,-0.0,0.02,0.03
10.786,-0.04,-0.03,-0.06,0.08
10.806,-0.03,0.02,-0.1,0.11
10.826,-0.04,-0.1,0.05,0.11
10.846,0.02,0.02,0.09,0.09
10.866,0.08,-0.02,-0.11,0.14
10.886,0.03,-0.05,-0.07,0.09
10.906,0.02,-0.0,0.02,0.02
10.926,-0.05,0.0,-0.01,0.05
10.946,-0.04,-0.01,0.05,0.07
10.966,-0.07,-0.01,0.01,0.07
10.985,-0.1,0.01,0.02,0.1
11.005,-0.12,-0.06,0.0,0.14
11.025,-0.02,0.03,-0.05,0.06
11.045,0.04,-0.01,-0.03,0.05
11.065,0.06,-0.02,0.08,0.11
11.085,-0.0,-0.04,0.08,0.09
11.105,-0.02,0.0,0.06,0.06
11.125,-0.06,-0.01,-0.04,0.07
11.145,-0.05,-0.0,-0.04,0.06
11.165,-0.1,-0.06,0.01,0.12
11.185,-0.03,-0.09,0.03,0.1
11.205,-0.02,-0.04,0.02,0.05
11.225,0.01,-0.01,-0.08,0.08
11.245,0.11,0.0,-0.14,0.18
11.265,0.12,0.03,-0.06,0.14
11.285,0.03,0.02,0.0,0.04
11.305,-0.03,-0.02,0.07,0.08
11.325,-0.03,-0.02,0.03,0.05
11.345,-0.05,-0.02,-0.17,0.18
11.365,-0.06,-0.06,-0.11,0.13
11.385,-0.02,-0.03,0.13,0.14
11.405,0.04,-0.02,0.11,0.12
11.425,0.05,0.03,-0.03,0.07
11.445,-0.01,0.07,0.01,0.07
11.465,-0.07,0.03,0.03,0.08
11.485,-0.05,0.01,0.05,0.07
11.505,-0.1,0.02,0.07,0.12
11.525,-0.01,-0.02,0.02,0.03
11.545,-0.0,-0.02,-0.06,0.06
11.565,0.07,0.03,-0.09,0.12
11.585,0.06,-0.02,-0.03,0.07
11.605,0.05,0.01,0.01,0.05
11.624,0.05,-0.01,-0.02,0.05
11.644,0.05,0.03,-0.03,0.06
11.664,0.05,-0.01,-0.04,0.06
11.684,0.02,-0.02,-0.01,0.03
11.704,0.0,0.02,0.01,0.02
11.724,-0.02,0.02,-0.04,0.05
11.744,0.0,-0.01,-0.04,0.04
11.764,-0.01,-0.1,-0.03,0.11
11.784,0.01,-0.04,-0.0,0.04
11.804,-0.03,-0.1,-0.01,0.11
11.824,-0.05,-0.04,-0.05,0.08
11.844,-0.07,0.01,-0.04,0.08
11.864,-0.02,-0.1,0.12,0.16
11.884,-0.04,-0.13,-0.06,0.15
11.904,0.04,-0.01,-0.21,0.22
11.924,-0.01,-0.04,-0.12,0.13
11.944,-0.01,-0.04,-0.01,0.05
11.964,0.01,-0.0,0.0,0.01
11.984,0.09,-0.03,-0.06,0.11
12.004,0.04,-0.05,-0.04,0.07
12.02,0.03,0.01,0.01,0.03
12.04,-0.02,-0.03,0.0,0.03
12.06,-0.07,-0.0,0.04,0.08
12.08,-0.1,0.04,0.04,0.11
12.1,-0.05,0.01,-0.01,0.05
