time,ax,ay,az,atotal
5.212,-0.03,-0.04,0.02,0.05
5.232,-0.03,-0.04,-0.04,0.07
5.252,-0.02,-0.04,-0.09,0.1
5.272,-0.01,-0.06,0.0,0.06
5.292,-0.03,-0.06,0.02,0.07
5.312,0.0,-0.05,-0.02,0.05
5.332,0.03,-0.04,-0.05,0.07
5.352,0.01,0.0,-0.06,0.06
5.372,0.03,-0.03,-0.03,0.05
5.392,0.03,-0.02,0.03,0.05
5.412,0.0,-0.03,0.03,0.04
5.432,-0.03,-0.02,-0.02,0.04
5.452,-0.03,-0.02,-0.08,0.08
5.471,0.02,-0.03,-0.1,0.11
5.491,-0.01,-0.04,-0.05,0.07
5.511,-0.01,-0.02,0.02,0.03
5.531,0.0,-0.02,0.0,0.02
5.551,0.04,-0.01,-0.05,0.06
5.571,-0.04,0.02,-0.1,0.11
5.591,-0.0,-0.01,-0.1,0.1
5.611,-0.02,-0.01,-0.04,0.05
5.631,-0.02,-0.03,0.06,0.07
5.651,0.01,-0.04,0.05,0.06
5.671,0.01,-0.06,-0.0,0.06
5.691,0.01,-0.05,-0.04,0.06
5.711,0.0,-0.06,0.0,0.06
5.731,0.03,-0.06,0.03,0.07
5.751,0.0,-0.07,-0.02,0.07
5.771,-0.0,-0.02,-0.05,0.05
5.791,-0.01,0.01,-0.06,0.06
5.811,0.0,0.02,-0.1,0.1
5.831,-0.05,0.0,-0.12,0.13
5.851,0.01,-0.02,-0.08,0.08
5.871,0.04,0.0,0.01,0.04
5.891,-0.01,0.0,0.07,0.08
5.911,-0.02,-0.05,0.08,0.09
5.931,0.0,-0.1,-0.02,0.1
5.951,-0.07,-0.07,-0.09,0.13
5.971,-0.04,-0.05,-0.04,0.08
5.99,0.05,-0.07,0.03,0.09
6.011,0.08,-0.01,0.05,0.1
6.031,0.07,-0.03,0.01,0.08
6.05,-0.0,0.01,-0.06,0.06
6.07,-0.04,0.03,-0.07,0.09
6.09,-0.02,-0.01,-0.07,0.07
6.111,-0.02,-0.02,-0.06,0.07
6.13,-0.01,-0.01,-0.04,0.04
6.15,0.01,-0.04,-0.01,0.05
6.17,-0.03,-0.04,-0.02,0.05
6.19,-0.02,-0.05,0.02,0.05
6.21,-0.02,-0.05,0.06,0.08
6.23,0.0,-0.05,-0.02,0.05
6.25,0.0,-0.02,-0.09,0.09
6.27,-0.0,0.01,-0.05,0.05
6.29,-0.01,-0.02,-0.01,0.02
6.31,0.04,-0.06,-0.01,0.07
6.33,-0.04,-0.03,0.05,0.06
6.35,-0.03,-0.01,0.07,0.08
6.37,0.04,-0.03,-0.01,0.05
6.39,0.03,-0.03,-0.07,0.08
6.41,0.02,-0.02,-0.12,0.12
6.43,-0.02,-0.03,-0.13,0.14
6.45,-0.01,-0.03,-0.05,0.06
6.47,0.0,-0.02,0.07,0.07
6.49,-0.01,-0.04,0.08,0.09
6.51,-0.03,-0.01,-0.02,0.04
6.53,0.0,-0.02,-0.06,0.06
6.55,-0.0,-0.02,-0.07,0.07
6.57,-0.02,-0.06,-0.02,0.06
6.59,-0.03,-0.07,-0.01,0.08
6.61,-0.0,-0.08,0.01,0.08
6.63,-0.01,-0.06,0.02,0.06
6.65,0.0,-0.05,0.01,0.05
6.67,-0.01,-0.03,-0.04,0.05
6.689,0.01,0.0,0.01,0.01
6.709,0.06,-0.04,0.06,0.1
6.729,-0.0,0.01,-0.02,0.02
6.749,0.03,-0.02,-0.08,0.09
6.769,-0.0,-0.04,-0.08,0.08
6.789,-0.04,-0.03,-0.02,0.05
6.809,0.01,-0.04,0.03,0.05
6.829,-0.03,-0.03,0.02,0.05
6.849,0.04,-0.05,-0.03,0.06
6.869,-0.03,-0.03,-0.08,0.09
6.889,0.02,-0.02,-0.04,0.05
6.909,-0.01,-0.03,-0.02,0.03
6.929,-0.01,-0.03,0.01,0.03
6.949,-0.01,-0.02,-0.0,0.02
6.969,-0.02,-0.02,-0.01,0.03
6.989,-0.03,-0.03,-0.03,0.05
7.009,-0.04,-0.01,-0.03,0.06
7.029,0.06,-0.06,-0.04,0.1
7.049,-0.01,-0.03,-0.01,0.04
7.069,0.02,-0.04,-0.05,0.07
7.089,-0.03,-0.05,-0.02,0.06
7.109,0.01,-0.02,0.04,0.04
7.129,-0.03,0.0,-0.01,0.03
7.149,-0.0,-0.01,-0.05,0.05
7.169,0.06,-0.03,-0.06,0.09
7.189,-0.01,0.0,-0.06,0.06
7.209,-0.03,-0.03,-0.04,0.06
7.229,-0.02,-0.06,0.01,0.06
7.249,0.03,-0.09,0.03,0.1
7.269,-0.06,-0.05,-0.0,0.08
7.289,-0.01,-0.02,0.01,0.03
7.308,0.02,-0.04,-0.05,0.07
7.328,0.05,-0.0,-0.09,0.1
7.349,-0.01,0.0,-0.07,0.07
7.369,0.02,0.0,0.02,0.02
7.388,-0.02,-0.03,0.01,0.04
7.408,-0.02,-0.02,-0.01,0.03
7.428,-0.01,-0.05,-0.03,0.06
7.448,-0.01,-0.04,-0.05,0.06
7.468,0.0,-0.06,-0.01,0.07
7.488,-0.01,-0.05,-0.01,0.05
7.508,0.02,-0.02,-0.04,0.05
7.528,-0.02,-0.03,-0.02,0.04
7.548,-0.01,-0.02,0.02,0.03
7.568,-0.01,-0.02,0.02,0.03
7.588,0.01,-0.05,-0.03,0.06
7.608,-0.01,-0.02,-0.05,0.05
7.628,0.01,-0.01,-0.06,0.06
7.648,-0.03,-0.03,-0.0,0.04
7.668,-0.0,-0.02,0.02,0.03
7.688,-0.01,-0.04,0.02,0.04
7.708,0.04,-0.05,-0.07,0.1
7.728,0.03,-0.05,-0.07,0.09
7.748,0.0,-0.01,-0.01,0.02
7.768,-0.05,0.0,-0.03,0.06
7.788,-0.02,-0.01,-0.03,0.04
7.808,0.06,-0.02,-0.02,0.07
7.828,-0.03,-0.0,-0.01,0.04
7.848,0.0,-0.05,-0.03,0.06
7.868,-0.02,-0.07,-0.07,0.1
7.888,-0.05,-0.07,-0.0,0.09
7.908,0.0,-0.05,0.03,0.06
7.927,0.01,-0.03,0.03,0.05
7.947,0.02,-0.02,0.0,0.03
7.968,0.02,-0.02,-0.05,0.06
7.988,0.01,-0.02,-0.04,0.05
8.008,0.02,-0.03,-0.06,0.07
8.027,-0.01,-0.01,-0.07,0.07
8.047,0.0,-0.02,-0.03,0.04
8.067,-0.05,-0.02,0.03,0.06
8.087,-0.04,-0.04,0.03,0.06
8.107,-0.0,-0.02,0.02,0.03
8.127,0.04,-0.05,-0.03,0.07
8.147,0.02,-0.02,-0.08,0.08
8.167,0.0,-0.04,-0.05,0.06
8.187,0.03,-0.05,-0.01,0.06
8.207,-0.02,-0.02,0.01,0.03
8.227,-0.02,-0.02,-0.02,0.04
8.247,0.0,-0.02,-0.04,0.05
8.267,0.01,-0.03,-0.04,0.05
8.287,-0.02,-0.04,-0.01,0.04
8.307,0.03,-0.06,-0.03,0.07
8.327,-0.0,-0.04,-0.04,0.06
8.347,-0.0,-0.04,0.0,0.04
8.367,-0.03,-0.05,0.02,0.06
8.387,-0.01,-0.02,-0.03,0.04
8.407,0.0,-0.01,-0.08,0.08
8.427,-0.02,0.0,-0.04,0.04
8.447,0.01,0.01,-0.0,0.02
8.467,0.0,-0.03,-0.02,0.03
8.487,-0.02,-0.05,-0.02,0.06
8.507,-0.02,-0.06,-0.03,0.07
8.527,-0.03,-0.05,-0.01,0.06
8.546,0.01,-0.04,-0.02,0.05
8.567,-0.01,-0.05,-0.03,0.05
8.587,0.03,-0.01,-0.04,0.05
8.607,0.03,-0.01,-0.0,0.03
8.626,0.01,0.01,-0.02,0.03
8.646,0.01,0.0,-0.06,0.06
8.666,-0.02,0.01,-0.1,0.11
