time,ax,ay,az,atotal
3.494,0.79,0.8,0.65,1.3
3.514,1.61,0.84,0.52,1.89
3.534,1.56,0.85,0.23,1.79
3.554,0.71,1.59,0.38,1.78
3.574,-0.83,2.34,1.51,2.91
3.594,-2.5,2.56,2.59,4.42
3.614,-2.13,2.0,2.33,3.74
3.634,-0.17,1.49,1.42,2.07
3.654,1.72,1.59,0.44,2.38
3.674,3.19,1.48,-0.2,3.52
3.694,2.0,1.46,-0.21,2.49
3.714,0.36,2.22,-0.6,2.33
3.734,-0.6,2.68,-0.96,2.91
3.754,-0.79,2.02,-0.98,2.38
3.774,-0.47,1.54,-1.04,1.92
3.794,-0.06,1.61,-1.21,2.01
3.814,0.16,1.18,-1.26,1.73
3.834,-0.25,0.31,-1.47,1.52
3.854,-1.01,-0.19,-2.03,2.28
3.874,-1.52,-0.16,-2.26,2.73
3.894,-1.37,0.39,-2.03,2.48
3.914,-0.59,0.98,-1.35,1.77
3.934,0.15,1.02,-0.84,1.33
3.954,0.46,0.78,-0.67,1.13
3.974,-0.11,0.55,-0.63,0.84
3.994,-0.85,0.31,-0.08,0.91
4.014,-1.18,-0.2,0.34,1.24
4.034,-0.75,-0.83,0.12,1.13
4.054,0.01,-1.68,-0.37,1.72
4.074,0.58,-2.67,-0.72,2.82
4.094,1.0,-3.45,-0.94,3.71
4.113,1.23,-3.85,-0.88,4.13
4.133,1.14,-3.84,-0.65,4.06
4.153,0.66,-3.29,-0.55,3.4
4.173,0.12,-2.47,-0.46,2.51
4.193,-0.48,-1.64,-0.1,1.72
4.213,-1.13,-0.85,0.18,1.43
4.233,-1.16,-0.08,0.22,1.19
4.253,-0.69,0.52,0.19,0.88
4.273,-0.26,0.94,0.26,1.01
4.293,0.08,1.06,0.24,1.09
4.313,0.11,0.59,0.18,0.63
4.333,0.34,-0.16,0.25,0.45
4.353,0.59,-0.77,0.05,0.97
4.373,0.75,-1.05,-0.23,1.31
4.393,0.63,-0.98,-0.35,1.21
4.413,0.25,-0.88,-0.31,0.96
4.433,-0.48,-0.79,-0.18,0.94
4.453,-1.08,-0.68,0.01,1.28
4.473,-1.31,-0.44,0.13,1.39
4.493,-1.15,-0.05,0.21,1.18
4.513,-0.68,0.31,0.48,0.89
4.533,-0.13,0.37,0.75,0.85
4.553,0.25,0.39,0.86,0.98
4.573,0.59,0.59,0.96,1.27
4.593,0.69,0.69,0.87,1.31
4.613,0.5,0.58,0.74,1.06
4.633,0.41,0.29,0.55,0.75
4.653,0.36,-0.08,0.27,0.46
4.673,0.35,-0.33,-0.08,0.49
4.693,0.11,-0.37,-0.18,0.43
4.713,-0.46,-0.46,0.05,0.66
4.732,-0.83,-0.62,0.28,1.07
4.752,-0.58,-0.74,0.17,0.95
4.772,-0.37,-0.72,-0.03,0.81
4.792,-0.62,-0.35,0.15,0.73
4.812,-1.02,-0.02,0.38,1.09
4.832,-1.5,-0.05,0.41,1.55
4.852,-1.41,-0.46,0.11,1.49
4.872,-0.73,-0.68,-0.31,1.04
4.892,0.16,-0.55,-0.42,0.71
4.912,0.84,-0.12,0.35,0.92
4.932,0.72,0.32,1.25,1.48
4.952,0.33,0.88,1.65,1.89
4.972,-0.2,1.24,1.47,1.93
4.992,-0.69,1.51,1.17,2.03
5.012,-0.8,2.27,0.87,2.56
5.032,-0.65,2.94,0.8,3.12
5.052,-0.44,3.07,0.68,3.17
5.072,0.0,3.07,0.25,3.08
5.092,0.36,2.99,-0.19,3.02
5.112,0.54,2.94,-0.48,3.03
5.132,0.54,2.77,-0.6,2.88
5.152,0.66,1.84,-0.53,2.03
5.172,0.9,-0.03,-0.91,1.28
5.192,1.26,-1.58,-1.84,2.74
5.212,1.69,-1.73,-2.82,3.72
5.232,2.2,0.01,-3.12,3.82
5.252,1.45,1.38,-1.62,2.58
5.272,-0.19,1.46,-0.07,1.47
5.292,-1.27,1.22,0.09,1.77
5.312,-2.1,0.92,0.05,2.3
5.331,-2.36,-0.19,-0.11,2.37
5.351,-1.71,-1.3,-0.38,2.18
5.371,-0.44,-2.08,-0.42,2.17
5.391,0.73,-2.43,-0.29,2.56
5.411,1.48,-2.66,-0.36,3.06
5.431,1.57,-2.71,-0.69,3.21
5.451,0.72,-2.52,-0.79,2.73
5.471,-0.51,-2.3,-0.6,2.43
5.491,-1.31,-2.01,-0.13,2.4
5.511,-0.76,-1.55,0.01,1.73
5.531,0.22,-1.24,-0.26,1.28
5.551,0.97,-0.85,-0.66,1.46
5.571,0.86,-0.4,-0.7,1.18
5.591,-0.17,-0.07,-0.47,0.51
5.611,-1.22,0.09,-0.32,1.26
5.631,-1.44,0.13,-0.11,1.45
5.651,-1.04,-0.01,-0.16,1.06
5.671,-0.51,-0.14,-0.44,0.69
5.691,-0.03,-0.23,-0.45,0.51
5.711,0.05,-0.34,-0.31,0.46
5.731,0.13,-0.34,0.06,0.37
5.751,0.14,-0.34,0.17,0.4
5.771,-0.02,-0.14,-0.04,0.15
5.791,-0.13,-0.16,-0.27,0.34
5.811,-0.34,-0.03,-0.13,0.36
5.831,-0.58,0.58,0.03,0.82
5.851,-0.61,0.92,0.21,1.12
5.871,-0.42,0.69,0.12,0.82
5.891,0.03,0.41,-0.16,0.44
5.911,0.44,0.1,-0.16,0.48
5.931,0.58,-0.19,-0.02,0.61
5.951,0.63,-0.42,0.16,0.77
5.97,0.43,-0.44,0.21,0.65
5.99,0.15,-0.4,0.13,0.45
6.01,0.24,-0.42,0.05,0.49
6.03,0.51,-0.29,0.0,0.59
6.05,0.59,-0.14,0.03,0.61
6.07,0.47,-0.2,0.02,0.51
6.09,0.26,-0.25,0.18,0.4
6.11,0.06,-0.18,0.08,0.21
6.13,-0.12,-0.01,0.03,0.12
6.15,-0.14,0.15,0.02,0.21
6.17,-0.19,0.09,0.04,0.21
6.19,0.09,0.07,0.28,0.3
6.21,0.21,-0.16,0.34,0.43
6.23,0.08,-0.3,0.39,0.5
6.25,-0.04,-0.55,0.41,0.69
6.27,-0.16,-0.85,0.19,0.88
6.29,-0.24,-0.89,-0.01,0.92
6.31,-0.37,-0.71,-0.07,0.8
6.33,-0.09,-0.38,0.42,0.57
6.35,-0.08,-0.09,0.69,0.7
6.37,-0.14,0.39,0.87,0.96
6.39,-0.05,0.56,1.03,1.17
6.41,0.31,0.76,0.92,1.23
6.43,0.87,0.99,0.5,1.41
6.45,1.31,0.79,0.26,1.55
6.47,1.36,0.45,0.08,1.44
6.49,0.6,0.65,0.18,0.91
6.51,-0.68,1.44,0.76,1.77
6.53,-1.74,2.03,1.23,2.94
6.55,-1.47,2.11,0.97,2.74
6.569,0.22,2.29,0.07,2.3
6.589,2.44,2.31,-0.36,3.38
6.609,3.61,1.91,-0.5,4.11
6.629,2.55,1.94,-0.22,3.21
6.649,0.83,2.34,0.44,2.52
6.669,-0.44,2.23,0.68,2.37
6.689,-0.66,1.42,0.07,1.57
6.709,-0.53,0.59,-0.59,0.99
6.729,-0.66,0.26,-1.29,1.47
6.749,-1.09,-0.29,-1.95,2.25
6.769,-1.5,-0.86,-1.88,2.56
6.789,-1.67,-0.6,-1.87,2.58
6.809,-1.37,-0.01,-1.85,2.3
6.829,-0.82,0.4,-1.27,1.57
6.849,-0.54,0.39,-0.47,0.82
6.869,0.15,0.43,0.01,0.45
6.889,0.87,0.13,-0.08,0.89
6.909,0.89,-0.42,-0.09,0.99
6.929,0.37,-0.87,0.13,0.95
6.949,-0.2,-1.47,0.34,1.52
6.969,-0.43,-2.51,0.23,2.55
6.989,-0.22,-3.39,-0.22,3.41
7.009,0.05,-3.69,-0.68,3.76
7.029,0.19,-3.51,-0.92,3.64
7.049,0.02,-3.11,-0.68,3.18
7.069,-0.14,-2.35,-0.18,2.36
7.089,-0.28,-1.4,-0.19,1.44
7.109,-0.31,-0.43,-0.39,0.66
7.129,-0.38,0.44,-0.11,0.59
7.149,-0.59,0.99,0.23,1.17
7.169,-0.55,1.1,0.11,1.23
7.189,-0.31,0.83,-0.14,0.89
7.209,-0.41,0.39,-0.29,0.64
7.229,-0.54,0.04,0.08,0.55
7.249,-0.62,-0.49,0.14,0.8
7.268,-0.34,-0.88,0.07,0.95
7.288,-0.13,-1.01,-0.12,1.02
7.308,-0.26,-0.8,-0.39,0.93
7.328,-0.54,-0.31,-0.17,0.64
7.348,-0.78,0.16,0.16,0.81
7.368,-0.76,0.42,0.55,1.03
7.388,-0.58,0.51,0.94,1.22
7.408,-0.48,0.5,1.02,1.23
7.428,-0.29,0.46,0.7,0.88
7.448,0.09,0.32,0.48,0.58
7.468,0.49,-0.02,0.6,0.78
7.488,0.8,-0.37,0.62,1.08
7.508,0.74,-0.51,0.46,1.01
7.528,0.22,-0.58,0.26,0.68
7.548,-0.33,-0.64,0.32,0.79
7.568,-0.39,-0.69,0.21,0.82
7.588,0.05,-0.76,-0.02,0.77
7.608,0.16,-0.75,-0.18,0.79
7.628,-0.14,-0.46,-0.14,0.5
7.648,-0.47,-0.08,0.04,0.48
7.668,-0.64,0.14,0.14,0.67
7.688,-0.68,0.14,0.08,0.7
7.708,-0.82,-0.0,0.06,0.82
7.728,-0.74,-0.14,0.18,0.77
7.748,-0.28,-0.11,0.6,0.67
7.768,0.47,0.08,0.97,1.08
7.788,0.84,0.36,1.47,1.73
7.807,0.14,0.36,0.97,1.05
7.827,-0.88,0.52,0.77,1.28
7.848,-1.77,0.78,0.96,2.16
7.868,-1.74,0.75,0.86,2.08
7.887,-0.89,0.75,0.7,1.36
7.907,0.02,0.58,0.34,0.67
7.927,0.75,0.47,-0.08,0.89
7.947,1.29,0.67,-0.26,1.48
7.967,1.28,1.13,-0.21,1.72
7.987,0.73,1.75,0.05,1.9
8.007,-0.0,2.47,0.41,2.5
8.027,-0.57,2.77,0.46,2.86
8.047,-0.77,2.83,0.29,2.94
8.067,-0.44,2.76,-0.12,2.8
8.087,0.07,2.83,-0.32,2.85
8.107,0.21,2.09,-0.23,2.11
8.127,0.31,0.59,-0.24,0.7
8.147,0.36,-0.98,-0.73,1.28
8.167,-0.11,-1.61,-1.48,2.19
8.187,-0.44,-0.94,-2.53,2.74
8.207,-0.41,0.05,-2.85,2.88
8.227,-0.18,0.68,-1.91,2.04
8.247,-0.3,0.85,-0.41,0.99
8.267,0.43,0.79,-0.07,0.91
8.287,0.92,0.72,-0.39,1.23
8.307,0.59,0.13,-0.53,0.8
8.327,0.19,-0.32,-0.32,0.49
8.347,0.18,-0.64,-0.27,0.72
8.367,0.41,-0.98,-0.29,1.1
8.387,0.51,-1.5,-0.25,1.61
8.407,0.01,-2.12,-0.37,2.15
8.427,-0.8,-2.45,-0.5,2.62
8.446,-1.43,-2.67,-0.54,3.08
8.467,-1.55,-2.73,-0.43,3.17
8.486,-0.92,-2.71,-0.2,2.87
8.506,0.06,-2.55,-0.01,2.55
8.526,0.87,-2.16,-0.16,2.33
8.546,0.96,-1.64,-0.51,1.96
8.566,-0.02,-0.89,-0.66,1.11
8.587,-0.89,-0.11,-0.49,1.03
8.606,-1.05,0.51,-0.27,1.19
8.626,-0.48,0.94,-0.27,1.09
8.646,0.2,1.05,-0.25,1.09
8.666,0.77,0.92,-0.07,1.2
8.686,1.01,0.7,0.09,1.23
8.706,0.96,0.28,0.32,1.05
8.726,0.6,-0.25,0.45,0.79
8.746,0.22,-0.5,0.18,0.58
8.766,-0.18,-0.43,-0.09,0.48
8.786,-0.51,-0.3,-0.01,0.59
8.806,-0.79,-0.33,0.17,0.87
8.826,-0.75,-0.32,0.26,0.85
8.846,-0.33,-0.31,0.07,0.46
8.866,0.26,-0.26,-0.08,0.38
8.886,0.68,-0.19,0.0,0.7
8.906,0.7,-0.09,0.21,0.74
8.926,0.31,0.06,0.47,0.57
8.946,-0.03,0.05,0.49,0.5
8.966,-0.08,0.07,0.39,0.4
8.986,-0.05,-0.07,0.3,0.31
9.006,-0.03,-0.27,0.43,0.51
9.026,0.08,-0.32,0.45,0.56
9.046,0.3,-0.25,0.45,0.6
9.066,0.57,-0.25,0.57,0.84
9.086,0.82,-0.37,0.5,1.03
9.106,0.95,-0.46,0.6,1.21
9.125,0.84,-0.53,0.45,1.09
9.145,0.68,-0.54,0.11,0.88
9.165,0.47,-0.52,-0.13,0.72
9.185,0.23,-0.54,-0.1,0.59
9.205,0.06,-0.61,0.14,0.63
9.225,0.21,-0.33,0.3,0.49
9.245,0.34,0.38,0.46,0.69
9.265,0.1,0.92,0.79,1.21
9.285,-0.18,1.03,1.07,1.49
9.305,-0.22,0.83,1.07,1.37
9.325,0.07,0.71,0.79,1.06
9.345,0.58,0.84,0.63,1.2
9.365,0.73,0.99,0.37,1.29
9.385,0.5,1.07,0.09,1.18
9.405,0.36,1.19,0.03,1.24
9.425,0.33,1.41,-0.16,1.46
9.445,1.01,1.98,0.06,2.23
9.465,0.1,2.48,-0.54,2.54
9.485,0.14,2.87,-0.24,2.89
9.505,0.84,3.06,0.01,3.17
9.525,-0.26,2.39,-0.86,2.56
9.545,0.16,1.54,-0.87,1.78
9.565,-0.23,0.8,-1.36,1.6
9.585,-1.24,0.14,-1.61,2.03
9.605,-2.31,-0.21,-1.59,2.81
9.625,-2.86,-0.1,-1.57,3.27
9.645,-1.78,0.49,-1.01,2.1
9.665,-0.23,0.84,-0.06,0.87
9.685,0.93,0.82,-0.06,1.24
9.705,1.8,0.64,-0.54,1.98
9.725,1.55,0.33,-0.66,1.72
9.744,0.32,-0.05,-0.5,0.6
9.764,-1.14,-0.27,-0.32,1.22
9.784,-1.84,-0.44,0.0,1.89
9.804,-1.26,-1.04,0.36,1.67
9.824,-0.2,-2.22,0.28,2.25
9.844,0.63,-3.62,-0.25,3.68
9.864,1.11,-4.76,-0.84,4.96
9.884,1.09,-5.26,-1.18,5.5
9.904,0.4,-4.66,-1.0,4.79
9.924,-0.58,-3.06,-0.22,3.12
9.944,-1.32,-1.41,0.53,2.0
9.964,-1.68,0.05,0.78,1.86
9.984,-1.44,1.38,0.92,2.19
10.004,-0.93,2.1,1.03,2.52
10.024,0.01,1.98,0.46,2.04
10.044,0.99,1.13,-0.02,1.5
10.064,0.91,0.2,-0.03,0.94
10.084,0.3,-0.42,-0.01,0.52
10.104,-0.31,-0.86,-0.11,0.92
10.124,-0.66,-1.13,-0.1,1.32
10.144,-0.86,-1.07,-0.07,1.38
10.164,-0.82,-0.77,0.12,1.13
10.184,-0.95,-0.46,0.23,1.08
10.204,-0.84,-0.05,0.42,0.94
10.224,-0.5,0.07,0.58,0.77
10.244,-0.19,-0.01,0.68,0.71
10.264,0.26,-0.09,0.61,0.67
10.284,0.61,-0.18,0.33,0.72
10.304,0.74,-0.22,-0.0,0.78
10.323,0.57,-0.08,-0.01,0.58
10.344,0.21,0.03,0.36,0.41
10.364,-0.11,-0.1,0.73,0.74
10.384,-0.1,-0.16,0.74,0.77
10.403,-0.02,-0.14,0.83,0.84
10.423,0.14,-0.36,1.15,1.22
10.443,0.35,-0.52,1.06,1.23
10.463,0.46,-0.54,0.9,1.15
10.483,0.1,-0.47,0.64,0.8
10.503,-0.37,-0.19,0.53,0.67
10.523,-0.81,0.07,0.42,0.91
10.543,-1.26,0.45,0.02,1.34
10.563,-1.32,0.57,-0.24,1.46
10.583,-1.21,0.29,-0.13,1.25
10.603,-0.75,0.03,0.2,0.78
10.623,0.36,0.04,0.48,0.6
10.643,1.34,0.1,0.71,1.52
10.663,1.8,0.36,0.75,1.98
10.683,1.47,0.87,0.53,1.79
10.703,0.26,1.37,0.39,1.44
10.723,-1.24,1.78,0.46,2.22
10.743,-2.37,2.35,0.32,3.35
10.763,-2.51,3.1,0.18,3.99
10.783,-1.7,3.29,0.25,3.71
10.803,-0.31,2.94,0.1,2.96
10.823,1.07,2.5,-0.34,2.74
10.843,1.7,2.09,-0.63,2.76
10.863,1.33,1.68,-0.77,2.28
10.883,0.61,1.09,-0.87,1.52
10.903,0.24,0.18,-0.95,1.0
10.923,0.31,-0.54,-1.27,1.41
10.942,0.67,-0.62,-1.84,2.05
10.963,0.61,-0.49,-2.17,2.31
10.982,0.15,-0.12,-1.65,1.66
11.003,-0.25,0.06,-0.97,1.01
11.022,-0.72,0.0,-0.55,0.91
11.042,-0.98,-0.26,-0.37,1.08
11.062,-0.81,-0.64,-0.46,1.12
11.082,-0.05,-0.93,-0.39,1.01
11.102,0.78,-1.08,-0.09,1.34
11.122,1.15,-1.35,-0.07,1.77
11.142,0.79,-1.62,-0.1,1.81
11.162,-0.11,-1.91,-0.09,1.92
11.182,-1.11,-2.41,-0.08,2.65
11.202,-1.43,-2.82,-0.09,3.17
11.222,-1.17,-2.8,-0.3,3.05
11.242,-0.7,-2.31,-0.65,2.5
11.262,-0.23,-1.66,-0.91,1.9
11.282,-0.08,-1.01,-0.78,1.28
11.302,-0.08,-0.22,-0.5,0.56
11.322,0.1,0.48,-0.47,0.68
11.342,0.65,0.85,-0.42,1.15
11.362,0.96,0.9,-0.23,1.34
11.382,0.72,0.65,-0.08,0.97
11.402,0.14,0.27,0.08,0.32
11.422,-0.12,-0.08,0.12,0.18
11.442,0.03,-0.26,-0.14,0.3
11.462,0.32,-0.36,-0.25,0.54
11.482,0.45,-0.52,-0.23,0.73
11.502,0.09,-0.43,0.15,0.47
11.522,-0.51,-0.44,0.35,0.76
11.542,-1.0,-0.33,0.41,1.13
11.562,-1.19,-0.08,0.35,1.24
11.582,-0.99,-0.07,-0.08,1.0
11.602,-0.3,0.03,-0.28,0.41
11.622,0.65,0.16,-0.06,0.67
11.642,1.52,0.18,0.14,1.54
11.661,1.68,0.14,0.18,1.69
11.681,1.13,0.19,0.13,1.16
11.701,0.46,0.22,0.15,0.54
11.721,-0.3,0.15,0.13,0.36
11.741,-0.73,-0.02,-0.02,0.73
11.761,-0.61,-0.15,0.06,0.63
11.781,-0.32,-0.31,0.21,0.49
11.801,-0.03,-0.39,0.28,0.48
11.821,0.11,-0.4,0.42,0.59
11.841,0.14,-0.35,0.52,0.64
11.861,0.13,-0.25,0.47,0.54
11.881,-0.04,-0.11,0.35,0.37
11.901,-0.15,-0.13,0.29,0.35
11.921,-0.1,-0.28,0.21,0.36
11.941,0.09,-0.35,0.29,0.46
11.961,0.3,-0.39,0.4,0.64
