time,ax,ay,az,atotal
4.713,0.39,-12.98,-2.7,13.26
4.733,0.34,-12.32,-2.34,12.55
4.753,1.46,-11.51,-1.32,11.68
4.772,1.62,-10.89,-1.94,11.18
4.792,1.29,-10.55,-2.97,11.04
4.812,1.04,-10.11,-2.91,10.57
4.832,0.44,-9.31,-1.86,9.5
4.852,-0.72,-9.13,-0.39,9.17
4.872,-1.17,-9.58,0.36,9.66
4.892,0.45,-8.63,-0.31,8.64
4.912,0.65,-5.77,-2.61,6.37
4.932,-0.73,-0.01,-3.66,3.74
4.952,-3.05,9.69,-0.52,10.17
4.973,-4.75,16.24,6.58,18.15
4.992,-1.13,14.08,2.19,14.29
5.012,-5.67,25.48,-0.66,26.11
5.032,-6.51,28.85,1.33,29.61
5.052,-1.13,23.44,2.74,23.63
5.072,0.24,19.87,3.43,20.17
5.092,-0.77,12.94,0.54,12.97
5.112,-1.19,6.84,-0.1,6.95
5.132,0.09,1.86,-0.09,1.86
5.152,0.83,-3.12,-1.08,3.4
5.172,1.62,-7.74,-1.92,8.13
5.192,1.9,-11.48,-1.97,11.8
5.212,2.01,-13.46,-2.29,13.8
5.232,1.23,-13.74,-2.56,14.03
5.252,0.06,-12.27,-2.41,12.51
5.272,-1.14,-10.11,-1.77,10.32
5.292,-1.33,-9.81,-0.83,9.93
5.312,-0.66,-10.6,-1.74,10.76
5.332,0.6,-10.84,-2.7,11.19
5.352,1.55,-11.22,-2.75,11.66
5.372,1.3,-10.62,-2.2,10.93
5.391,0.87,-9.51,-1.2,9.63
5.411,0.68,-8.47,0.18,8.5
5.431,0.98,-7.21,0.78,7.32
5.451,0.36,-4.13,-0.95,4.25
5.471,-1.81,0.11,-1.85,2.59
5.491,-3.88,6.58,-0.1,7.64
5.512,-1.26,14.94,3.38,15.37
5.532,2.64,19.51,2.39,19.83
5.552,-2.75,26.07,3.28,26.41
5.572,-0.28,27.0,-1.07,27.03
5.592,2.14,24.02,4.0,24.44
5.612,1.23,19.67,4.4,20.2
5.631,-1.32,11.95,2.96,12.38
5.651,-2.23,3.81,0.8,4.48
5.671,-0.5,-1.5,-1.03,1.89
5.691,0.7,-5.89,-1.27,6.07
5.711,0.52,-9.65,-1.6,9.79
5.731,2.01,-12.03,-1.67,12.31
5.751,2.4,-14.06,-2.71,14.52
5.771,2.35,-14.45,-3.43,15.04
5.791,1.73,-13.17,-3.25,13.67
5.811,0.36,-11.38,-1.91,11.54
5.831,-1.45,-10.18,-0.74,10.31
5.851,-0.87,-10.42,-1.68,10.59
5.871,0.33,-9.85,-2.78,10.24
5.891,0.8,-9.13,-2.67,9.54
5.911,0.34,-8.67,-1.04,8.74
5.931,0.29,-8.49,0.11,8.5
5.951,0.4,-7.72,0.62,7.75
5.971,0.2,-4.51,-0.92,4.6
5.991,-1.28,0.42,-1.77,2.22
6.01,-4.03,8.78,0.9,9.7
6.031,-4.34,15.97,5.73,17.52
6.051,-1.63,20.16,2.59,20.39
6.071,-4.13,30.94,1.46,31.25
6.091,-4.47,27.7,-0.75,28.06
6.111,1.67,23.93,2.47,24.12
6.131,0.78,16.64,3.94,17.12
6.15,-2.46,6.64,1.35,7.21
6.17,-1.66,-0.44,-0.53,1.79
6.19,0.35,-4.79,-0.65,4.84
6.21,1.69,-8.76,-0.85,8.96
6.23,2.17,-11.29,-1.64,11.61
6.25,1.96,-12.72,-3.17,13.25
6.27,0.89,-13.21,-4.3,13.92
6.29,0.03,-12.87,-3.99,13.47
6.31,-0.08,-11.41,-2.02,11.59
6.33,0.26,-10.72,-1.25,10.79
6.35,-0.3,-9.84,-1.64,9.98
6.37,0.7,-10.46,-2.76,10.84
6.39,2.34,-10.53,-3.71,11.41
6.41,1.94,-9.75,-3.15,10.43
6.43,0.55,-8.74,-1.53,8.89
6.45,0.27,-7.7,0.23,7.71
6.47,0.17,-5.8,0.44,5.82
6.49,-0.65,-0.86,-0.06,1.08
6.51,-1.95,7.27,0.67,7.56
6.53,-3.34,12.42,4.13,13.51
6.55,-0.77,15.04,3.97,15.58
6.57,1.23,23.28,0.7,23.32
6.59,-2.45,25.22,1.55,25.39
6.61,2.63,24.12,-0.14,24.27
6.63,8.18,20.81,2.95,22.55
6.65,-2.84,15.11,3.82,15.85
6.67,-3.7,8.15,1.37,9.06
6.689,-2.04,1.37,-0.46,2.5
6.709,-0.24,-3.83,-1.23,4.03
6.729,0.09,-8.01,-1.57,8.16
6.749,0.25,-11.22,-2.28,11.45
6.769,1.1,-12.48,-2.27,12.73
6.789,2.01,-12.99,-1.94,13.29
6.81,2.66,-12.34,-2.13,12.81
6.829,2.31,-11.09,-2.38,11.57
6.849,1.63,-11.27,-1.98,11.56
6.869,1.32,-11.29,-2.65,11.67
6.889,1.51,-11.13,-3.44,11.75
6.909,1.15,-10.22,-3.92,11.01
6.929,-0.0,-9.32,-2.84,9.74
6.949,-0.1,-9.08,-1.2,9.16
6.969,0.92,-8.36,0.21,8.41
6.989,0.68,-6.41,-0.08,6.45
7.009,-1.2,-1.8,-1.19,2.47
7.029,-2.83,5.84,0.58,6.51
7.049,-3.49,13.38,2.94,14.13
7.069,0.11,14.05,5.47,15.08
7.089,0.15,22.62,0.25,22.62
7.109,-4.66,23.78,-0.08,24.23
7.129,-1.63,24.13,1.99,24.27
7.149,-0.27,21.05,4.34,21.5
7.169,0.87,16.35,2.86,16.62
7.189,-1.91,8.65,0.93,8.9
7.209,-1.81,2.55,0.39,3.15
7.229,-0.75,-2.05,-0.42,2.22
7.249,1.37,-5.34,-1.68,5.77
7.269,1.75,-8.67,-2.29,9.13
7.289,2.15,-11.65,-2.23,12.06
7.309,2.2,-12.92,-1.83,13.23
7.328,1.39,-13.14,-2.35,13.42
7.348,0.3,-12.14,-2.25,12.35
7.368,-0.18,-10.62,-1.15,10.69
7.389,0.08,-10.03,-0.72,10.06
7.408,0.36,-10.67,-2.34,10.93
7.428,1.52,-10.77,-3.64,11.47
7.448,2.55,-10.76,-3.78,11.69
7.468,2.31,-10.19,-2.98,10.86
7.488,1.09,-9.24,-1.42,9.42
7.508,0.02,-8.27,0.56,8.29
7.528,-0.52,-5.65,0.15,5.68
7.548,-1.36,0.48,-0.81,1.66
7.568,-1.97,9.15,0.16,9.36
7.589,-2.6,11.67,3.16,12.37
7.609,-1.33,10.72,2.99,11.21
7.628,-0.78,19.72,-2.46,19.89
7.648,-4.58,29.08,3.95,29.7
7.668,-0.69,23.84,2.88,24.03
7.688,1.38,20.66,4.52,21.19
7.708,-0.37,15.55,3.97,16.05
7.728,-0.84,9.18,0.97,9.27
7.748,-1.0,3.46,-0.03,3.6
7.768,-0.3,-0.93,-0.32,1.03
7.788,0.42,-4.71,-1.43,4.94
7.808,0.76,-7.67,-2.24,8.03
7.828,1.16,-10.49,-2.38,10.82
7.848,1.3,-12.7,-2.45,13.0
7.868,1.18,-13.3,-2.8,13.64
7.888,0.83,-12.51,-3.1,12.92
7.908,0.34,-11.19,-2.76,11.53
7.928,0.43,-10.48,-1.2,10.56
7.948,0.85,-10.01,-1.59,10.17
7.967,1.57,-10.25,-3.1,10.82
7.988,1.95,-9.72,-4.24,10.78
8.007,1.81,-9.33,-3.38,10.09
8.027,1.23,-9.02,-1.68,9.26
8.047,0.95,-8.08,-0.22,8.14
8.067,-0.39,-5.41,-1.1,5.53
8.087,-2.65,2.2,-1.26,3.67
8.107,-4.91,11.3,2.77,12.62
8.128,-3.67,14.29,7.12,16.38
8.147,0.1,17.45,0.29,17.45
8.168,-4.12,23.89,1.67,24.3
8.188,-1.32,24.98,2.38,25.13
8.207,1.03,20.43,4.01,20.84
8.227,3.41,16.95,2.88,17.52
8.247,0.26,10.14,1.85,10.31
8.267,-0.97,4.07,0.53,4.21
8.287,-0.92,-0.9,0.06,1.29
8.307,0.11,-4.91,-0.78,4.98
8.327,0.64,-8.24,-1.9,8.48
8.347,0.52,-11.16,-2.2,11.38
8.367,0.22,-13.32,-2.91,13.64
8.387,0.74,-14.14,-3.63,14.62
8.407,1.26,-13.75,-4.18,14.42
8.427,1.3,-12.34,-4.58,13.22
8.447,0.81,-10.95,-2.51,11.27
8.467,0.96,-10.32,-2.11,10.58
8.487,1.39,-9.4,-3.5,10.13
8.507,1.51,-8.76,-3.45,9.53
8.527,2.2,-7.71,-2.47,8.39
8.547,2.07,-7.41,-1.21,7.78
8.566,0.97,-7.81,0.16,7.87
8.586,-0.66,-5.23,0.1,5.27
8.606,-4.0,3.4,-0.04,5.25
8.627,-5.94,14.77,4.27,16.48
8.647,-3.36,18.31,7.14,19.94
8.667,2.41,21.67,0.02,21.8
8.687,-1.32,25.56,-0.04,25.6
8.707,0.03,24.32,2.26,24.43
8.727,1.52,20.76,6.39,21.77
8.747,1.41,15.19,4.85,16.0
8.766,-0.65,7.24,1.65,7.46
8.786,-0.18,1.22,-0.17,1.24
8.806,0.82,-3.67,-1.57,4.08
8.826,0.9,-7.74,-2.12,8.08
8.846,0.77,-11.54,-2.27,11.78
8.866,1.27,-14.08,-2.74,14.4
8.886,1.33,-14.6,-3.72,15.12
8.906,0.8,-13.05,-4.69,13.89
8.926,-0.14,-10.81,-4.13,11.58
8.946,0.09,-10.03,-1.77,10.18
8.966,1.69,-9.77,-1.79,10.07
8.986,1.74,-9.71,-3.04,10.33
9.006,1.3,-9.25,-3.86,10.11
9.026,1.14,-8.88,-3.65,9.67
9.046,1.19,-8.74,-1.93,9.03
9.066,1.22,-8.91,-0.06,8.99
9.086,0.53,-7.35,-0.03,7.37
9.106,-1.81,-1.62,-0.8,2.56
9.126,-5.13,8.89,-0.45,10.27
9.146,-4.21,16.24,5.37,17.62
9.166,-0.39,14.52,5.57,15.56
9.186,-0.94,23.05,-0.01,23.07
9.206,-3.64,24.78,0.41,25.05
9.226,-1.56,23.62,5.21,24.24
9.246,-0.58,20.76,5.53,21.49
9.266,0.32,13.28,2.55,13.52
9.285,-0.52,6.65,0.53,6.69
9.305,-0.55,1.28,-0.29,1.42
9.325,0.81,-3.2,-1.34,3.56
9.345,1.5,-7.34,-2.41,7.87
9.365,1.66,-10.81,-2.58,11.24
9.385,1.64,-13.3,-3.17,13.77
9.405,1.08,-14.4,-3.71,14.91
9.425,0.64,-13.28,-3.84,13.84
9.445,-0.04,-10.84,-3.56,11.41
9.465,0.89,-9.4,-1.99,9.65
9.485,2.4,-8.67,-2.84,9.43
9.505,2.29,-9.4,-4.22,10.55
9.525,1.54,-10.05,-4.35,11.05
9.545,1.69,-9.7,-3.34,10.4
9.565,1.55,-9.18,-2.03,9.52
9.585,0.77,-8.94,-0.69,9.0
9.605,-0.44,-7.95,-0.33,7.97
9.625,-0.85,-3.3,-1.04,3.57
9.645,-2.61,6.94,-0.4,7.42
9.665,-4.04,15.92,4.28,16.97
9.685,-1.87,14.69,6.87,16.32
9.705,0.58,20.75,-2.44,20.9
9.725,-6.22,25.69,0.72,26.44
9.745,1.02,23.15,2.79,23.34
9.765,0.78,19.62,5.17,20.3
9.785,-1.03,14.45,3.19,14.83
9.805,-1.16,7.55,1.12,7.72
9.824,-0.96,2.91,0.23,3.07
9.845,-0.16,-1.4,-0.73,1.59
9.865,0.7,-5.48,-1.77,5.8
9.884,0.97,-8.83,-2.52,9.24
9.904,1.81,-11.75,-2.86,12.23
9.924,2.71,-13.43,-3.58,14.17
9.944,2.73,-13.52,-4.3,14.44
9.965,1.81,-12.41,-4.75,13.41
9.984,0.8,-10.64,-4.26,11.49
10.004,-0.1,-8.79,-2.08,9.03
10.024,-0.3,-8.81,-2.77,9.24
10.044,0.79,-8.31,-3.66,9.12
10.064,2.61,-8.88,-4.01,10.09
10.084,3.08,-8.96,-3.94,10.26
10.104,1.76,-8.3,-3.18,9.06
10.124,0.52,-7.05,-1.04,7.14
10.144,-1.45,-4.28,0.96,4.62
10.164,-3.46,1.92,2.39,4.63
10.184,-5.27,11.35,3.65,13.04
10.204,-2.85,14.75,4.29,15.62
10.224,1.91,15.67,1.89,15.89
10.244,-3.15,24.03,3.41,24.48
10.264,-3.05,24.83,4.23,25.37
10.284,-1.32,20.33,4.88,20.95
10.304,0.49,16.57,5.26,17.39
10.324,0.17,11.03,3.69,11.63
10.344,-1.06,3.8,1.52,4.23
10.364,0.67,-0.51,-0.45,0.96
10.384,1.33,-5.1,-1.67,5.53
10.404,1.36,-8.82,-1.8,9.1
10.424,1.3,-11.48,-1.65,11.67
10.444,1.33,-13.43,-2.1,13.66
10.464,0.95,-13.88,-3.59,14.37
10.484,0.88,-12.62,-5.37,13.75
10.504,1.57,-11.51,-4.71,12.53
10.524,1.36,-9.1,-2.69,9.58
10.543,0.62,-8.39,-1.55,8.56
10.563,0.87,-8.55,-1.9,8.8
10.583,0.96,-8.91,-1.76,9.13
10.603,0.98,-9.14,-1.29,9.28
10.623,0.58,-9.05,-0.42,9.08
10.643,-0.35,-8.75,0.53,8.77
10.663,-0.14,-6.88,0.54,6.9
10.683,-0.73,-2.12,-1.66,2.79
10.703,-3.2,6.61,-2.51,7.76
10.723,-4.81,14.38,4.08,15.71
10.744,-0.29,15.25,9.03,17.72
10.763,0.28,23.74,-1.42,23.79
10.783,-6.88,29.23,3.61,30.24
10.803,0.25,23.52,1.4,23.56
10.823,1.1,17.53,4.17,18.06
10.843,0.16,11.4,5.22,12.54
10.863,-1.82,4.75,2.74,5.77
10.883,-1.42,-0.29,0.24,1.47
10.903,0.52,-4.62,-1.13,4.78
10.923,1.77,-8.83,-1.68,9.16
10.943,1.96,-11.71,-2.48,12.13
10.963,2.21,-13.28,-3.16,13.83
10.983,2.16,-13.57,-4.07,14.33
11.003,2.1,-12.48,-4.46,13.41
11.023,1.71,-11.27,-3.82,12.02
11.043,1.29,-10.71,-2.52,11.07
11.063,0.9,-10.82,-2.9,11.24
11.083,0.78,-9.99,-3.29,10.54
11.103,0.66,-9.48,-2.61,9.86
11.123,0.94,-9.33,-1.55,9.5
11.143,1.64,-8.72,-1.03,8.93
11.163,1.36,-5.88,-2.54,6.55
11.183,-1.25,1.01,-1.53,2.22
11.203,-4.93,10.5,2.66,11.9
11.223,-4.49,15.75,6.13,17.49
11.243,1.2,13.51,2.94,13.88
11.263,-1.12,21.34,-1.59,21.43
11.283,-2.39,24.63,2.45,24.87
11.303,-1.17,21.88,4.46,22.36
11.323,-0.49,19.19,3.31,19.48
11.342,-0.51,12.63,1.78,12.77
11.362,-0.95,6.29,0.26,6.37
11.382,-0.41,0.85,-0.46,1.05
11.402,0.57,-3.9,-1.19,4.12
11.422,1.15,-8.01,-1.91,8.32
11.442,1.68,-11.73,-2.34,12.08
11.462,2.1,-13.71,-2.58,14.11
11.482,2.55,-14.02,-3.15,14.59
11.502,2.47,-12.46,-3.79,13.25
11.522,1.75,-10.7,-4.08,11.58
11.542,1.38,-10.47,-2.2,10.78
11.562,1.49,-10.94,-2.25,11.27
11.582,1.71,-10.57,-3.72,11.33
11.602,1.68,-9.85,-4.18,10.83
