time,ax,ay,az,atotal
5.332,0.18,-0.08,-0.27,0.34
5.352,0.19,0.2,-0.2,0.34
5.372,0.04,0.51,-0.17,0.54
5.392,0.22,0.46,-0.08,0.52
5.412,0.46,0.35,0.29,0.64
5.432,0.37,-0.14,0.26,0.47
5.452,-0.04,-0.74,-0.03,0.74
5.472,-0.13,-1.1,-0.17,1.12
5.492,0.32,-1.31,-0.1,1.35
5.511,0.49,-1.21,-0.07,1.3
5.531,0.18,-0.88,-0.01,0.9
5.551,0.14,-0.53,0.34,0.64
5.571,0.3,-0.31,0.59,0.73
5.591,0.56,-0.12,0.78,0.97
5.611,0.77,-0.08,0.89,1.18
5.631,0.69,-0.22,0.82,1.1
5.651,0.6,-0.46,0.61,0.97
5.671,0.52,-0.63,0.3,0.87
5.691,0.48,-0.46,0.05,0.66
5.711,0.42,0.05,0.35,0.55
5.731,0.41,0.58,0.97,1.2
5.751,0.2,0.57,1.43,1.56
5.771,-0.04,0.59,1.11,1.26
5.791,0.14,1.28,0.91,1.58
5.811,0.39,1.33,1.13,1.79
5.831,0.5,1.6,0.81,1.86
5.851,0.59,2.28,0.19,2.37
5.871,-0.02,1.84,-0.47,1.9
5.891,0.2,0.96,-0.68,1.19
5.911,-0.32,0.84,-0.78,1.19
5.931,-0.29,0.5,-0.94,1.1
5.951,-0.38,-0.38,-0.97,1.11
5.971,-0.55,-1.18,-1.09,1.7
5.991,-0.46,-1.35,-1.08,1.79
6.011,-0.45,-0.84,-1.05,1.42
6.031,-0.44,-0.05,-0.93,1.03
6.051,-0.53,0.44,-0.88,1.12
6.071,-0.31,0.4,-0.97,1.09
6.09,-0.24,0.07,-0.78,0.82
6.111,-0.33,-0.22,-0.42,0.57
6.131,-0.14,-0.41,-0.23,0.49
6.151,0.09,-0.73,-0.27,0.78
6.17,0.26,-1.02,-0.17,1.07
6.19,0.22,-1.15,-0.11,1.17
6.21,-0.23,-1.2,-0.16,1.23
6.231,-0.58,-0.92,-0.02,1.08
6.25,-0.47,-0.62,0.22,0.81
6.27,-0.31,-0.26,0.26,0.48
6.29,-0.13,0.13,0.44,0.48
6.311,-0.32,0.24,0.72,0.83
6.33,-0.46,0.01,0.93,1.04
6.35,-0.57,-0.3,1.03,1.21
6.37,-0.51,-0.73,0.89,1.26
6.39,-0.13,-0.96,0.63,1.15
6.41,-0.09,-0.96,0.28,1.01
6.43,-0.39,-0.7,0.19,0.82
6.45,-0.46,-0.35,0.38,0.69
6.47,-0.48,-0.15,0.84,0.98
