time,ax,ay,az,atotal
3.824,-0.62,6.32,-0.63,6.39
3.834,-0.97,5.09,-2.35,5.69
3.844,-1.23,2.44,-2.92,4.0
3.854,-1.56,-0.14,-3.01,3.39
3.864,-1.9,-1.98,-3.18,4.2
3.874,-1.99,-3.19,-3.35,5.03
3.884,-1.83,-3.71,-3.57,5.46
3.894,-1.8,-3.59,-3.91,5.6
3.904,-1.72,-2.91,-4.47,5.6
3.914,-1.49,-1.85,-4.44,5.04
3.924,-0.81,-0.85,-3.41,3.61
3.934,0.22,0.03,-1.22,1.24
3.944,1.14,0.97,1.47,2.1
3.954,1.56,1.65,3.05,3.8
3.964,0.59,1.82,2.72,3.32
3.974,-0.77,1.59,1.19,2.13
3.984,-1.57,1.18,-0.35,1.99
3.994,-1.81,0.68,-1.55,2.48
4.004,-1.59,0.17,-2.27,2.78
4.014,-1.06,-0.29,-2.54,2.77
4.024,-0.38,-0.82,-2.31,2.48
4.034,0.22,-1.33,-1.79,2.25
4.044,0.73,-1.76,-1.1,2.2
4.054,1.18,-2.11,-0.35,2.45
4.064,1.5,-2.42,0.24,2.86
4.074,1.54,-2.62,0.58,3.09
4.084,1.3,-2.69,0.59,3.04
4.094,0.77,-2.64,0.29,2.77
4.104,0.28,-2.49,-0.14,2.51
4.114,-0.07,-2.3,-0.52,2.36
4.124,-0.25,-2.02,-0.8,2.19
4.134,-0.28,-1.71,-0.86,1.93
4.144,-0.14,-1.43,-0.74,1.62
4.154,0.1,-1.3,-0.32,1.34
4.164,0.43,-1.29,0.28,1.39
4.174,0.84,-1.28,0.93,1.79
4.184,1.26,-1.16,1.42,2.23
4.194,1.6,-0.91,1.6,2.43
4.204,1.81,-0.54,1.39,2.35
4.214,1.76,-0.12,1.04,2.04
4.224,1.3,0.19,0.91,1.6
4.234,0.6,0.34,1.02,1.23
4.244,-0.01,0.25,1.31,1.33
4.254,-0.58,0.02,1.46,1.57
4.264,-1.15,-0.27,1.39,1.82
4.274,-1.46,-0.43,1.23,1.96
4.284,-1.49,-0.4,0.99,1.83
4.294,-1.25,-0.17,0.77,1.48
4.304,-0.86,0.22,0.71,1.14
4.314,-0.29,0.67,0.84,1.11
4.324,0.43,1.13,1.22,1.72
4.334,1.09,1.51,1.69,2.52
4.344,1.57,1.72,2.08,3.13
4.354,1.84,1.75,2.27,3.41
4.364,1.87,1.64,2.31,3.4
4.373,1.77,1.52,2.31,3.29
4.384,1.57,1.6,2.28,3.2
4.393,1.31,2.41,1.95,3.37
4.404,0.93,4.07,1.31,4.38
4.413,0.34,5.58,0.67,5.63
4.423,-0.4,6.22,0.07,6.24
4.433,-0.94,5.7,-0.44,5.79
4.443,-1.01,4.18,-0.65,4.34
4.453,-0.62,2.48,-0.75,2.67
4.463,0.06,1.01,-1.18,1.56
4.473,0.68,-0.38,-1.65,1.82
4.483,0.99,-1.52,-2.03,2.73
4.493,0.98,-2.2,-2.47,3.45
4.503,0.71,-2.62,-3.16,4.16
4.515,0.28,-2.78,-4.09,4.95
4.523,-0.16,-2.67,-4.79,5.49
4.533,-0.53,-2.29,-4.86,5.4
4.543,-0.97,-1.78,-3.72,4.24
4.553,-1.5,-0.69,-1.54,2.25
4.563,-1.88,0.95,0.56,2.18
4.573,-1.98,2.11,1.87,3.45
4.583,-1.74,2.23,2.08,3.51
4.593,-1.3,1.76,1.3,2.55
4.603,-0.76,1.28,0.33,1.52
4.613,-0.24,0.81,-0.39,0.93
4.623,0.23,0.4,-0.83,0.95
4.633,0.56,-0.02,-1.19,1.32
4.643,0.74,-0.44,-1.54,1.76
4.653,0.66,-0.85,-1.7,2.01
4.663,0.56,-1.29,-1.55,2.09
4.673,0.44,-1.68,-1.12,2.06
4.683,0.32,-1.96,-0.51,2.05
4.693,0.2,-2.14,0.11,2.16
4.703,0.06,-2.32,0.56,2.39
4.713,0.1,-2.51,0.76,2.62
4.723,0.29,-2.61,0.63,2.7
4.733,0.46,-2.58,0.19,2.63
4.743,0.51,-2.54,-0.3,2.61
4.753,0.23,-2.51,-0.78,2.64
4.763,-0.29,-2.46,-1.13,2.72
4.773,-0.92,-2.36,-1.21,2.81
4.783,-1.64,-2.28,-0.94,2.96
4.793,-2.3,-2.21,-0.45,3.22
4.803,-2.67,-2.05,0.13,3.37
4.813,-2.41,-1.76,0.81,3.09
4.823,-1.64,-1.38,1.29,2.5
4.833,-0.7,-1.0,1.41,1.86
4.843,0.19,-0.56,1.28,1.41
4.853,0.92,-0.17,1.05,1.41
4.863,1.29,0.16,0.95,1.61
4.873,1.15,0.32,0.93,1.51
4.883,1.02,0.31,1.0,1.46
4.893,0.98,0.3,1.03,1.45
4.903,0.73,0.35,0.86,1.18
4.913,0.26,0.57,0.68,0.93
4.923,-0.28,1.01,0.7,1.26
4.933,-0.86,1.62,0.93,2.06
4.943,-1.37,2.27,1.4,3.0
4.953,-1.91,2.85,2.17,4.06
4.963,-2.38,3.22,3.09,5.05
4.973,-2.56,3.31,3.85,5.68
4.983,-2.28,3.18,4.22,5.75
4.993,-1.64,3.47,3.99,5.53
5.003,-1.11,4.88,2.89,5.77
5.013,-0.45,6.37,1.21,6.5
5.022,0.13,6.66,-0.25,6.66
5.033,0.44,5.46,-1.03,5.57
5.042,0.36,3.57,-1.15,3.76
5.053,-0.33,1.82,-1.04,2.12
5.062,-0.85,0.13,-1.38,1.63
5.072,-1.06,-1.65,-1.87,2.71
5.083,-0.67,-3.33,-2.31,4.11
5.092,-0.13,-4.65,-2.49,5.27
5.103,0.34,-5.37,-2.52,5.95
5.112,0.58,-5.06,-2.8,5.81
5.123,0.81,-3.81,-3.28,5.09
5.133,1.15,-2.28,-3.6,4.41
5.142,1.67,-0.89,-3.12,3.65
5.152,1.77,0.22,-1.75,2.5
5.162,1.66,0.75,-0.07,1.83
5.172,0.54,1.42,0.85,1.74
5.182,-1.81,2.39,0.35,3.02
5.192,-3.28,2.52,-0.56,4.17
5.202,-3.46,1.78,-1.16,4.06
5.212,-2.46,0.78,-1.57,3.02
5.222,-0.93,-0.0,-1.8,2.02
5.232,0.6,-0.54,-1.8,1.97
5.242,1.83,-0.93,-1.64,2.63
5.252,2.76,-1.4,-1.27,3.35
5.262,3.4,-1.92,-0.64,3.96
5.272,3.59,-2.44,0.05,4.34
5.282,2.94,-2.72,0.61,4.05
5.292,1.53,-2.84,0.84,3.33
5.302,-0.01,-2.68,0.61,2.75
5.312,-1.36,-2.35,0.04,2.72
5.322,-2.43,-1.97,-0.53,3.17
5.332,-3.13,-1.53,-0.89,3.6
5.342,-3.33,-1.19,-1.06,3.69
5.352,-2.81,-0.98,-1.03,3.15
5.362,-1.55,-0.77,-0.73,1.88
5.372,-0.01,-0.6,-0.3,0.67
5.382,1.56,-0.39,-0.01,1.61
5.392,3.03,-0.18,0.14,3.04
5.402,4.19,-0.04,0.33,4.2
5.412,4.94,-0.04,0.6,4.97
5.422,5.11,-0.16,0.98,5.21
5.432,4.33,-0.33,1.38,4.55
5.442,2.9,-0.45,1.54,3.32
5.452,1.36,-0.48,1.49,2.07
5.462,-0.15,-0.46,1.34,1.42
5.472,-1.54,-0.43,1.18,1.98
5.482,-2.84,-0.35,1.13,3.08
5.492,-3.52,-0.21,1.4,3.79
5.502,-3.82,0.01,1.68,4.18
5.512,-3.94,0.25,1.83,4.35
5.522,-3.47,0.58,1.76,3.93
5.532,-2.05,1.08,1.37,2.7
5.542,-0.27,1.65,0.71,1.82
5.552,1.74,2.17,0.27,2.8
5.562,3.81,2.54,0.4,4.59
5.572,5.47,2.63,1.15,6.18
5.582,6.33,2.61,2.18,7.19
5.592,5.87,3.17,2.76,7.22
5.602,4.27,4.57,2.24,6.65
5.612,2.08,5.7,1.23,6.2
5.622,-0.48,5.3,0.52,5.35
5.632,-2.53,3.51,-0.05,4.33
5.642,-3.39,1.76,-0.79,3.91
5.652,-3.07,0.76,-1.63,3.56
5.662,-2.31,0.02,-2.58,3.46
5.671,-1.52,-1.02,-3.28,3.76
5.682,-0.9,-2.13,-3.7,4.36
5.692,-0.43,-2.97,-4.01,5.01
5.702,-0.05,-3.36,-4.38,5.52
5.711,0.42,-2.99,-4.7,5.58
5.721,1.01,-1.9,-4.78,5.24
5.731,1.62,-0.74,-3.89,4.28
5.741,1.65,0.17,-2.35,2.88
5.751,1.2,1.11,0.11,1.64
5.762,0.35,1.81,2.35,2.99
5.77,-0.57,2.23,2.89,3.69
5.78,-1.04,2.25,1.62,2.96
5.79,-0.75,1.78,-0.41,1.97
5.8,-0.05,1.01,-1.79,2.06
5.81,0.54,0.29,-2.44,2.52
5.82,0.87,-0.38,-2.53,2.7
5.83,0.84,-0.94,-2.28,2.61
5.84,0.55,-1.31,-1.83,2.32
5.85,0.17,-1.6,-1.25,2.04
5.86,-0.18,-1.85,-0.53,1.94
5.87,-0.48,-2.01,0.18,2.07
5.88,-0.72,-2.04,0.73,2.28
5.89,-0.82,-2.02,1.0,2.4
5.9,-0.75,-1.89,0.95,2.24
5.91,-0.36,-1.78,0.57,1.9
5.92,0.11,-1.76,0.02,1.76
5.93,0.5,-1.76,-0.55,1.91
5.94,0.72,-1.76,-0.98,2.14
5.95,0.66,-1.67,-1.24,2.19
5.96,0.28,-1.46,-1.22,1.92
5.97,-0.25,-1.18,-0.95,1.53
5.98,-0.79,-0.9,-0.45,1.28
5.99,-1.28,-0.7,0.2,1.47
6.0,-1.61,-0.55,0.9,1.92
6.01,-1.74,-0.44,1.4,2.27
6.02,-1.55,-0.41,1.54,2.22
6.03,-1.13,-0.4,1.39,1.83
6.04,-0.61,-0.37,1.12,1.33
6.05,-0.08,-0.31,0.87,0.93
6.06,0.43,-0.23,0.69,0.85
6.07,0.9,-0.19,0.65,1.13
6.08,1.23,-0.16,0.73,1.44
6.09,1.41,-0.2,0.89,1.68
6.1,1.42,-0.27,0.99,1.75
6.109,1.33,-0.15,0.93,1.63
6.12,1.07,0.13,0.77,1.33
6.129,0.68,0.44,0.73,1.09
6.14,0.16,0.7,0.8,1.08
6.15,-0.51,1.0,0.96,1.48
6.16,-1.22,1.3,1.21,2.15
6.169,-1.85,1.46,1.61,2.86
6.179,-2.23,1.47,2.1,3.4
6.19,-2.28,1.4,2.49,3.65
6.2,-1.95,1.35,2.67,3.57
6.21,-1.22,1.37,2.68,3.25
6.219,-0.43,1.73,2.59,3.14
6.229,0.19,3.16,2.24,3.88
6.239,0.95,5.41,1.45,5.68
6.249,1.67,6.85,0.26,7.06
6.259,1.4,6.22,-1.38,6.52
6.269,0.28,3.78,-2.64,4.62
6.279,-0.7,1.38,-2.96,3.34
6.289,-1.24,-0.58,-2.68,3.01
6.299,-1.44,-2.25,-2.39,3.58
6.309,-1.42,-3.5,-2.08,4.31
6.319,-1.29,-4.3,-1.9,4.88
6.329,-1.23,-4.65,-1.82,5.14
6.339,-1.23,-4.68,-2.08,5.26
6.349,-1.17,-4.23,-2.83,5.22
6.359,-1.14,-3.15,-3.5,4.84
6.369,-0.92,-1.67,-3.53,4.01
6.379,-0.03,-0.1,-2.27,2.27
6.389,1.23,1.58,0.16,2.01
6.399,2.37,2.87,2.82,4.67
6.409,1.88,3.32,3.41,5.12
6.419,-0.06,2.94,2.13,3.63
6.429,-1.81,2.25,0.38,2.91
6.439,-2.72,1.56,-0.72,3.21
6.449,-2.88,1.01,-1.31,3.32
6.459,-2.37,0.65,-1.74,3.01
6.469,-1.43,0.31,-2.02,2.5
6.479,-0.36,-0.16,-2.09,2.13
6.489,0.71,-0.73,-2.04,2.28
6.499,1.7,-1.21,-1.69,2.68
6.509,2.49,-1.46,-1.07,3.08
6.519,3.04,-1.52,-0.08,3.4
6.529,3.12,-1.58,0.98,3.63
6.539,2.39,-1.86,1.59,3.42
6.549,1.12,-2.17,1.39,2.81
6.559,0.05,-2.19,0.73,2.31
6.569,-0.7,-2.04,-0.0,2.16
6.579,-1.15,-1.86,-0.52,2.25
6.589,-1.32,-1.69,-0.72,2.26
6.599,-1.08,-1.56,-0.49,1.96
6.609,-0.42,-1.45,0.0,1.51
6.619,0.4,-1.3,0.45,1.43
6.629,1.21,-1.17,0.8,1.86
6.639,1.9,-1.0,0.94,2.34
6.649,2.36,-0.79,0.92,2.65
6.659,2.45,-0.54,0.85,2.65
6.669,2.11,-0.31,0.84,2.29
6.679,1.5,-0.13,0.92,1.76
6.689,0.93,0.01,1.06,1.41
6.699,0.4,0.1,1.27,1.33
6.709,-0.13,0.1,1.51,1.52
6.719,-0.66,0.03,1.74,1.86
6.729,-1.14,-0.02,1.86,2.18
6.739,-1.45,0.13,1.84,2.34
6.749,-1.54,0.47,1.63,2.29
6.759,-1.46,0.88,1.27,2.12
6.769,-1.1,1.33,0.91,1.95
6.779,-0.31,1.72,0.63,1.86
6.789,0.74,2.01,0.47,2.19
6.799,1.86,2.15,0.63,2.91
6.809,2.74,2.17,1.14,3.68
6.819,3.3,2.28,1.76,4.38
6.829,3.39,2.84,2.14,4.91
6.839,2.71,3.62,2.02,4.96
6.848,1.51,3.9,1.61,4.48
6.859,0.19,3.37,1.03,3.53
6.868,-0.76,2.31,0.09,2.44
6.878,-1.06,1.35,-1.01,1.99
6.889,-1.02,0.51,-1.94,2.25
6.898,-0.79,-0.43,-2.7,2.85
6.909,-0.56,-1.47,-3.22,3.58
6.918,-0.39,-2.36,-3.6,4.32
6.928,-0.08,-2.69,-4.2,4.99
6.938,0.39,-2.33,-5.06,5.58
6.948,0.82,-1.57,-5.47,5.75
6.958,0.93,-0.83,-4.81,4.97
6.968,0.54,-0.06,-2.77,2.83
6.978,-0.37,0.8,-0.0,0.88
6.988,-1.35,1.38,1.97,2.76
6.998,-2.32,1.66,2.04,3.51
7.008,-2.81,1.78,0.88,3.44
7.018,-2.31,1.69,-0.47,2.9
7.028,-1.33,1.37,-1.3,2.32
