time,ax,ay,az,atotal
4.832,-0.52,-0.22,0.11,0.58
4.852,-0.11,-0.38,0.22,0.46
4.872,0.41,-0.32,0.09,0.53
4.892,0.79,-0.02,0.09,0.8
4.912,0.68,0.35,0.24,0.8
4.932,0.38,0.55,0.18,0.69
4.952,0.01,0.28,-0.03,0.29
4.972,-0.28,0.06,-0.18,0.33
4.991,-0.44,-0.11,-0.08,0.46
5.011,-0.39,-0.16,0.21,0.47
5.031,-0.06,-0.24,0.33,0.41
5.051,0.25,-0.45,0.19,0.55
5.071,0.44,-0.57,0.06,0.72
5.091,0.68,-0.65,0.05,0.94
5.111,0.77,-0.77,0.03,1.09
5.131,0.88,-0.8,0.09,1.19
5.151,1.0,-0.52,0.06,1.13
5.171,0.84,-0.62,0.04,1.05
5.191,0.53,-0.86,-0.09,1.01
5.211,0.17,-1.15,-0.16,1.17
5.231,-0.08,-1.56,-0.04,1.56
5.251,-0.2,-1.75,0.12,1.77
5.271,-0.13,-1.98,0.34,2.01
5.291,0.09,-2.29,0.57,2.36
5.311,0.29,-2.71,0.72,2.82
5.331,0.33,-2.99,0.65,3.08
5.351,0.44,-2.95,0.38,3.0
5.371,0.14,-2.74,0.35,2.77
5.391,-0.01,-2.48,0.63,2.56
5.411,0.5,-2.06,0.95,2.33
5.431,1.23,-1.72,1.09,2.38
5.451,1.61,-0.94,0.82,2.04
5.471,0.88,1.31,0.82,1.78
5.491,0.52,2.55,0.28,2.62
5.511,-0.06,2.99,-1.14,3.2
5.531,0.35,4.0,-1.17,4.18
5.551,-3.33,11.91,-0.46,12.38
5.571,-5.29,13.12,0.39,14.15
5.59,-1.89,5.35,-0.69,5.72
5.61,0.54,2.1,-1.02,2.4
5.63,3.43,-0.81,-1.38,3.78
5.65,4.7,-3.01,-0.66,5.62
5.67,3.63,-3.84,0.75,5.34
5.69,1.0,-3.07,0.36,3.25
5.71,-1.87,-1.42,-0.71,2.45
5.73,-3.86,-0.26,-1.19,4.04
5.75,-3.52,0.29,-1.49,3.84
5.771,-1.64,0.7,-1.32,2.22
5.79,-0.4,0.97,-0.97,1.43
5.81,0.23,0.84,-0.77,1.16
5.83,0.33,0.45,-0.7,0.89
5.85,0.12,0.22,-0.56,0.61
5.87,-0.08,-0.1,-0.35,0.38
5.89,-0.17,-0.38,-0.3,0.51
5.91,-0.1,-0.42,-0.43,0.61
5.93,-0.05,-0.28,-0.43,0.52
5.95,-0.06,-0.2,-0.31,0.37
5.97,-0.21,-0.31,-0.25,0.45
5.99,-0.49,-0.41,-0.2,0.67
6.01,-0.67,-0.38,-0.14,0.78
6.03,-0.75,-0.2,-0.04,0.77
6.05,-0.78,-0.02,-0.06,0.78
6.07,-0.62,-0.02,-0.09,0.63
6.09,-0.43,0.06,-0.06,0.44
6.11,-0.23,0.19,-0.02,0.3
6.129,0.04,0.18,0.08,0.2
6.149,0.17,0.08,0.15,0.24
6.169,0.09,0.02,0.16,0.19
6.189,-0.09,-0.09,0.13,0.18
6.209,-0.25,-0.21,0.17,0.37
6.229,-0.33,-0.33,0.31,0.56
6.249,-0.32,-0.51,0.36,0.7
6.269,-0.22,-0.59,0.3,0.7
6.289,-0.21,-0.53,0.15,0.59
6.309,-0.42,-0.57,0.12,0.72
6.329,-0.67,-0.56,0.19,0.89
6.349,-0.72,-0.49,0.17,0.89
6.369,-0.71,-0.64,0.08,0.96
6.389,-0.5,-0.69,0.04,0.86
6.409,-0.14,-0.5,0.13,0.54
6.429,0.2,-0.47,0.3,0.6
6.449,0.31,-0.65,0.39,0.81
6.469,0.38,-0.9,0.33,1.03
6.489,0.36,-1.15,0.25,1.23
6.509,0.03,-1.55,0.19,1.56
6.529,-0.41,-2.11,0.32,2.17
6.549,-0.48,-2.47,0.42,2.55
6.569,-0.47,-2.74,0.43,2.81
6.589,-0.65,-2.53,0.48,2.65
6.609,-1.16,-2.31,0.74,2.69
6.629,-1.35,-2.54,0.87,3.0
6.649,-1.13,-2.94,0.73,3.24
6.669,-0.87,-3.24,0.49,3.39
6.689,-0.14,-1.25,0.06,1.26
6.709,-0.22,2.59,-0.76,2.71
6.728,-0.44,5.19,-1.83,5.52
6.748,0.41,4.64,-2.03,5.08
6.768,0.09,6.0,-1.59,6.21
6.788,3.15,12.51,-0.78,12.92
6.808,5.71,9.05,0.43,10.71
6.828,3.72,4.14,1.04,5.66
6.848,-1.01,0.97,-0.4,1.46
6.868,-4.0,-1.15,-0.61,4.21
6.888,-4.54,-1.83,0.3,4.91
6.908,-2.27,-1.84,-0.49,2.96
6.928,0.71,-1.73,-2.39,3.04
6.948,2.12,-2.79,-2.69,4.42
6.968,2.3,-2.91,-1.9,4.17
6.988,1.54,-2.2,-1.06,2.89
7.008,0.68,-1.81,-0.67,2.05
7.028,0.54,-2.16,-0.9,2.4
7.048,0.46,-1.61,-1.09,2.0
7.068,0.65,-0.19,-0.74,1.01
7.088,1.22,1.57,0.15,2.0
7.108,1.79,3.2,0.89,3.78
7.128,1.56,3.09,0.9,3.57
7.148,0.61,1.9,0.19,2.0
7.168,-0.53,0.8,-0.38,1.03
7.188,-1.41,-0.01,-0.23,1.42
7.208,-1.15,-0.37,0.04,1.21
7.228,-0.11,-0.7,0.02,0.71
7.248,0.87,-1.17,-0.2,1.48
7.268,1.45,-1.29,-0.24,1.95
7.288,1.47,-0.72,0.14,1.64
7.307,1.08,0.06,0.52,1.2
7.328,0.65,0.3,0.55,0.9
7.347,0.29,0.07,0.03,0.3
7.367,-0.09,-0.22,-0.26,0.36
7.387,-0.5,0.14,-0.14,0.54
7.407,-0.43,0.35,0.17,0.58
7.427,-0.24,0.15,0.06,0.29
7.447,-0.01,-0.16,-0.23,0.28
7.467,0.12,-0.39,-0.43,0.59
7.487,0.05,-0.53,-0.34,0.63
7.507,0.1,-0.41,-0.09,0.43
7.527,0.32,-0.24,0.03,0.41
7.547,0.48,-0.27,0.03,0.55
7.567,0.61,-0.44,0.01,0.75
7.587,0.57,-0.47,0.04,0.74
7.607,0.3,-0.41,0.26,0.57
7.627,0.08,-0.38,0.46,0.61
7.647,0.1,-0.52,0.48,0.72
7.667,0.23,-0.7,0.28,0.79
7.687,0.41,-1.11,0.12,1.19
7.707,0.38,-1.55,0.16,1.61
7.727,0.43,-1.83,0.26,1.9
7.747,0.5,-2.33,0.25,2.4
7.767,0.62,-3.09,0.22,3.16
7.787,0.87,-3.46,0.15,3.57
7.807,1.27,-3.35,0.14,3.58
7.827,1.39,-3.27,0.41,3.57
7.847,1.68,-2.67,0.61,3.21
7.867,2.19,-1.71,0.69,2.87
7.886,1.93,0.12,0.63,2.03
7.906,1.12,1.3,0.18,1.73
7.926,0.86,1.85,-1.12,2.33
7.946,0.23,3.23,-1.61,3.62
7.967,1.08,2.71,-1.03,3.09
7.986,-3.07,9.78,-0.64,10.27
8.006,-7.13,11.02,1.03,13.16
8.022,-4.88,4.68,0.17,6.76
8.042,-1.74,3.08,-0.46,3.57
8.062,1.24,1.47,-0.74,2.06
8.082,2.79,-0.58,0.07,2.85
8.102,2.77,-2.01,1.18,3.62
8.122,1.56,-2.05,0.71,2.67
8.142,-0.08,-1.36,-0.95,1.66
8.162,-1.69,-1.48,-1.76,2.85
8.182,-2.33,-1.54,-1.71,3.28
8.202,-1.8,-0.91,-1.21,2.35
8.222,-1.17,-0.23,-0.5,1.29
8.242,-1.06,0.14,-0.11,1.07
8.262,-0.81,0.24,-0.33,0.91
8.282,-0.38,0.46,-0.54,0.8
8.302,0.19,0.61,-0.27,0.69
8.322,0.6,0.44,0.13,0.76
8.342,0.66,0.38,0.23,0.8
8.362,0.4,0.33,0.14,0.54
8.382,-0.05,0.11,-0.04,0.13
8.406,-0.31,-0.19,-0.21,0.42
8.426,-0.35,-0.4,-0.22,0.57
8.446,-0.29,-0.46,-0.21,0.59
8.466,-0.16,-0.56,-0.25,0.64
8.486,-0.16,-0.55,-0.22,0.62
8.506,-0.33,-0.36,-0.05,0.49
8.526,-0.52,-0.18,0.0,0.55
8.545,-0.64,-0.13,-0.15,0.67
8.566,-0.67,-0.16,-0.24,0.73
8.585,-0.56,-0.12,-0.18,0.6
8.605,-0.36,-0.13,-0.03,0.38
8.625,-0.17,-0.23,0.1,0.3
8.645,-0.11,-0.17,0.19,0.27
8.665,-0.14,-0.01,0.28,0.32
8.685,-0.14,-0.04,0.37,0.4
8.705,-0.09,-0.11,0.38,0.41
8.725,-0.1,-0.09,0.3,0.33
8.745,-0.24,-0.12,0.27,0.38
8.765,-0.41,-0.11,0.36,0.55
8.785,-0.47,-0.23,0.34,0.63
8.805,-0.43,-0.39,0.24,0.63
8.825,-0.36,-0.37,0.19,0.55
8.845,-0.48,-0.26,0.19,0.58
8.865,-0.42,-0.24,0.16,0.51
8.885,-0.45,-0.36,0.07,0.58
8.905,-0.28,-0.5,0.01,0.58
8.925,-0.01,-0.76,0.05,0.76
8.945,0.26,-0.91,0.13,0.96
8.965,0.36,-1.15,0.12,1.21
8.985,0.3,-1.59,0.12,1.62
9.005,0.18,-1.97,0.29,2.0
9.025,-0.18,-1.99,0.54,2.07
9.045,-0.48,-2.02,0.67,2.18
9.065,-0.38,-2.14,0.64,2.26
9.085,-0.05,-2.08,0.61,2.17
9.104,-0.2,-1.65,0.73,1.81
9.124,-0.22,-1.61,0.92,1.87
9.144,-0.36,-1.77,0.76,1.96
9.164,-0.68,-1.91,0.59,2.11
9.184,-0.79,-2.32,0.53,2.5
9.204,-0.88,-2.83,0.71,3.04
9.224,-0.61,-1.12,0.68,1.44
9.244,-0.35,1.73,-0.4,1.81
9.264,-0.23,3.02,-1.56,3.41
9.284,0.49,4.97,-1.04,5.1
9.304,3.87,16.21,-0.03,16.66
9.324,6.02,13.54,-1.13,14.86
9.344,4.51,5.23,-1.54,7.08
9.364,0.49,0.25,-1.65,1.74
9.384,-4.43,-3.82,-0.74,5.9
9.404,-6.03,-5.32,1.45,8.17
9.424,-3.98,-3.69,1.48,5.62
9.444,-0.34,-1.7,-1.11,2.05
9.464,1.66,-1.49,-2.97,3.71
9.484,1.85,-2.63,-3.06,4.43
9.504,2.65,-0.73,-1.75,3.26
9.524,1.95,0.55,0.02,2.03
9.544,2.45,1.74,0.9,3.13
9.564,2.87,1.73,0.36,3.37
9.584,2.4,1.3,-0.53,2.78
9.604,1.12,0.92,-0.82,1.66
9.624,-0.72,0.47,-0.61,1.06
9.643,-1.9,-0.18,-0.65,2.02
9.664,-1.9,-0.64,-0.75,2.15
9.683,-0.96,-0.35,-0.62,1.2
9.703,0.3,0.04,-0.26,0.4
9.723,1.37,0.06,-0.01,1.37
9.743,1.86,0.01,-0.05,1.86
9.763,1.48,-0.13,-0.21,1.5
9.783,0.55,-0.39,-0.18,0.7
9.803,-0.35,-0.39,-0.08,0.53
9.823,-0.66,-0.17,-0.01,0.68
9.843,-0.4,0.03,0.0,0.4
9.863,0.2,0.19,-0.02,0.28
9.883,0.6,0.27,-0.04,0.66
9.903,0.63,0.26,0.01,0.68
9.923,0.29,0.16,0.13,0.35
9.943,-0.09,-0.05,0.17,0.2
9.963,-0.29,-0.09,0.16,0.35
9.983,-0.12,0.05,0.2,0.24
10.003,0.3,0.0,0.29,0.42
10.023,0.5,-0.08,0.27,0.58
10.043,0.44,-0.12,0.2,0.5
10.063,0.38,-0.18,0.15,0.45
10.083,0.23,-0.25,0.14,0.37
10.103,0.08,-0.4,0.1,0.42
10.123,0.12,-0.58,0.08,0.6
10.143,0.21,-0.73,-0.01,0.76
10.163,0.1,-0.83,-0.06,0.84
10.183,0.21,-0.86,0.06,0.89
10.203,0.31,-0.91,0.16,0.98
10.223,0.36,-0.99,0.23,1.08
10.243,0.31,-1.09,0.23,1.15
10.263,0.31,-1.13,0.29,1.2
10.283,0.36,-1.1,0.37,1.22
10.302,0.64,-1.2,0.43,1.43
10.322,0.6,-1.69,0.55,1.88
10.342,0.41,-2.26,0.6,2.37
10.362,-0.03,-2.53,0.64,2.61
10.382,-0.26,-2.72,0.66,2.81
10.402,-0.29,-2.83,0.69,2.92
10.422,0.05,-2.64,0.61,2.71
10.442,0.23,-2.56,0.38,2.6
10.462,0.36,-2.57,0.14,2.6
10.482,0.93,-2.28,-0.01,2.46
10.502,1.53,-0.65,-0.06,1.66
10.522,1.41,1.13,-0.41,1.85
10.542,1.51,1.67,-1.25,2.58
10.562,1.29,2.82,-1.28,3.35
10.582,-3.45,12.37,-0.79,12.87
10.602,-6.36,16.8,0.88,17.98
10.622,-2.19,6.48,-1.11,6.93
10.642,0.14,2.59,-1.16,2.84
10.662,3.28,-0.8,-0.84,3.48
10.682,4.2,-3.11,0.85,5.3
10.702,2.24,-3.2,2.76,4.78
10.722,0.39,-2.08,1.38,2.53
10.742,-1.54,-0.23,-1.26,2.01
10.762,-2.83,-0.34,-2.38,3.71
10.782,-2.57,-1.71,-1.85,3.6
10.802,-1.37,-1.57,-1.21,2.41
10.822,-0.59,-0.2,-0.77,0.99
10.842,-1.09,0.8,-0.21,1.36
10.861,-1.36,0.92,-0.04,1.65
10.881,-0.67,0.5,-0.51,0.98
10.901,0.39,0.37,-0.69,0.87
10.921,1.35,0.39,-0.12,1.41
10.941,1.77,0.47,0.42,1.88
10.961,1.26,0.41,0.3,1.36
10.981,0.38,0.09,-0.07,0.4
11.001,-0.23,-0.34,-0.4,0.57
11.021,-0.33,-0.48,-0.47,0.75
11.041,-0.27,-0.42,-0.42,0.65
11.061,-0.4,-0.36,-0.5,0.73
11.081,-0.61,-0.28,-0.48,0.82
11.101,-0.76,-0.2,-0.25,0.83
11.121,-0.81,-0.05,-0.14,0.82
11.141,-0.65,-0.04,-0.18,0.68
11.161,-0.45,-0.22,-0.21,0.54
11.181,-0.18,-0.21,-0.13,0.31
11.201,0.08,-0.11,-0.01,0.14
11.221,0.26,0.01,0.15,0.3
11.241,0.31,0.06,0.25,0.4
11.261,0.26,0.11,0.29,0.41
11.281,0.11,0.12,0.28,0.32
11.301,-0.11,0.14,0.29,0.34
11.321,-0.24,0.13,0.26,0.38
11.341,-0.29,0.03,0.13,0.32
11.361,-0.42,-0.07,0.1,0.43
11.381,-0.4,-0.1,0.23,0.47
11.401,-0.38,-0.25,0.4,0.61
11.421,-0.18,-0.36,0.41,0.58
11.44,0.07,-0.46,0.3,0.55
11.46,0.28,-0.5,0.27,0.63
11.48,0.32,-0.59,0.32,0.74
11.5,0.23,-0.8,0.3,0.89
11.52,0.1,-0.87,0.19,0.89
11.54,-0.09,-0.91,0.17,0.93
11.56,-0.46,-1.19,0.3,1.31
11.58,-0.42,-1.31,0.37,1.42
11.6,-0.14,-1.31,0.45,1.4
11.62,0.21,-1.55,0.47,1.63
11.64,0.5,-1.74,0.53,1.89
11.66,0.63,-1.45,0.74,1.75
11.68,0.39,-1.2,1.01,1.61
11.7,0.25,-1.63,0.96,1.91
11.72,0.11,-1.86,0.67,1.98
11.74,-0.19,-1.79,0.53,1.88
11.76,-0.66,-1.95,0.45,2.11
11.78,-1.07,-2.24,0.38,2.51
11.8,-1.63,-1.67,0.7,2.44
11.82,-1.95,-1.08,1.03,2.46
11.84,-1.33,-0.06,0.24,1.35
11.86,-0.24,1.38,-0.72,1.57
